Customer ID,Year,Frequency,Monetary_Value,Province,Best_Selling_Product,Market_Group,FirstPurchaseRevenue,CAC,ProfitCLV
15237,2011,4,1412.32,United Kingdom,HAIRCLIPS FORTIES FABRIC ASSORTED,Decorations & Craft,938.9200000000001,187.78400000000002,572.9322
15238,2011,3,1071.99,United Kingdom,ASSORTED COLOUR BIRD ORNAMENT,Decorations & Craft,300.14,60.028,709.8448999999999
15239,2011,2,780.59,United Kingdom,WORLD WAR 2 GLIDERS ASSTD DESIGNS,Garden & Outdoor,461.79,92.358,748.5384999999999
15240,2011,5,1706.57,United Kingdom,NAMASTE SWAGAT INCENSE,Seasonal & Gifts,312.9,62.58,672.7860999999999
15241,2011,8,1756.44,United Kingdom,RED POLKADOT BEAKER ,Seasonal & Gifts,395.33,79.066,393.96860000000004
15243,2011,1,316.68,United Kingdom,PINK POLKADOT WRAP ,Seasonal & Gifts,316.68,63.336000000000006,618.9558
15244,2011,2,631.57,United Kingdom,PACK OF 6 BIRDY GIFT TAGS,Seasonal & Gifts,297.94,59.588,620.7755000000001
15245,2011,3,2515.84,United Kingdom,NATURAL SLATE HEART CHALKBOARD ,Seasonal & Gifts,1251.48,250.29600000000002,1556.509
15246,2010,2,452.25,United Kingdom,PINK CREAM FELT CRAFT TRINKET BOX ,Home & Kitchen,186.0,37.2,516.0587999999999
15246,2011,1,328.15000000000003,United Kingdom,MINI PAINT SET VINTAGE ,Decorations & Craft,328.15000000000003,65.63000000000001,641.3741
15247,2011,1,356.0,United Kingdom,CANDLEHOLDER PINK HANGING HEART,Seasonal & Gifts,356.0,71.2,695.8073999999999
15249,2011,13,6688.46,United Kingdom,LUNCH BAG SUKI DESIGN ,Garden & Outdoor,1001.82,200.36400000000003,908.1272999999999
15251,2011,11,10484.99,United Kingdom,60 CAKE CASES VINTAGE CHRISTMAS,Seasonal & Gifts,2846.02,569.2040000000001,1484.4386
15252,2011,2,740.78,United Kingdom,FANCY FONTS BIRTHDAY WRAP,Seasonal & Gifts,300.55,60.11000000000001,737.9008
15253,2011,5,918.2,United Kingdom,FUNKY DIVA PEN,Stationery & Office,173.85,34.77,360.8851
15254,2011,1,300.36,United Kingdom,BUBBLEGUM RING ASSORTED,Toys & Games,300.36,60.072,587.0581
15255,2011,1,890.85,United Kingdom,RED RETROSPOT WRAP ,Seasonal & Gifts,890.85,178.17000000000002,1741.1797
15256,2011,1,98.45,United Kingdom,AREA PATROLLED METAL SIGN,Garden & Outdoor,98.45,19.69,192.422
15257,2011,1,317.15,United Kingdom,CLEAR DRAWER KNOB ACRYLIC EDWARDIAN,Seasonal & Gifts,317.15,63.43,619.8744
15258,2011,2,623.16,United Kingdom,MINIATURE ANTIQUE ROSE HOOK IVORY,Home & Kitchen,315.66,63.132000000000005,608.1718000000001
15260,2010,18,7082.61,United Kingdom,PORCELAIN T-LIGHT HOLDERS ASSORTED,Home & Kitchen,362.5,72.5,890.2212
15260,2011,5,1390.27,United Kingdom,HANGING HEART JAR T-LIGHT HOLDER,Seasonal & Gifts,267.7,53.54,545.5315
15261,2011,1,254.82,United Kingdom,SET/6 COLLAGE PAPER CUPS,Home & Kitchen,254.82,50.964,498.0495
15262,2011,1,178.95000000000002,United Kingdom,HANGING HEART JAR T-LIGHT HOLDER,Seasonal & Gifts,178.95000000000002,35.790000000000006,349.7605
15264,2011,1,393.74,United Kingdom,CHRISTMAS RETROSPOT STAR WOOD,Seasonal & Gifts,393.74,78.748,769.5708
15265,2011,2,1506.12,United Kingdom,ASSORTED COLOUR BIRD ORNAMENT,Decorations & Craft,712.24,142.448,1480.0311
15266,2011,1,119.3,United Kingdom,SET 3 WICKER STORAGE BASKETS ,Home & Kitchen,119.3,23.86,233.17359999999996
15267,2011,5,1717.36,United Kingdom,RED ROCKING HORSE HAND PAINTED,Decorations & Craft,1035.76,207.15200000000002,532.8635999999999
15269,2011,1,408.8,United Kingdom,CHILLI LIGHTS,Home & Kitchen,408.8,81.76,799.0058
15270,2011,7,2379.49,United Kingdom,LARGE CIRCULAR MIRROR MOBILE,Home & Kitchen,375.40000000000003,75.08000000000001,657.2981
15271,2010,10,2146.95,United Kingdom,GROW YOUR OWN PLANT IN A CAN ,Garden & Outdoor,111.75,22.35,502.94309999999996
15271,2011,14,2381.59,United Kingdom,60 CAKE CASES VINTAGE CHRISTMAS,Seasonal & Gifts,253.1,50.620000000000005,315.8923
15272,2011,2,721.94,United Kingdom,ASSTD MULTICOLOUR CIRCLES MUG,Home & Kitchen,298.96,59.792,717.9232999999999
15274,2011,2,716.57,United Kingdom,WOODEN HEART CHRISTMAS SCANDINAVIAN,Seasonal & Gifts,383.99,76.798,695.1324
15276,2011,1,128.63,United Kingdom,PINK VINTAGE SPOT BEAKER,Stationery & Office,135.31,27.062,250.07329999999996
15277,2011,1,255.9,United Kingdom,WORLD WAR 2 GLIDERS ASSTD DESIGNS,Garden & Outdoor,255.89999999999998,51.18,500.16040000000004
15279,2010,5,1580.54,United Kingdom,RECYCLED PENCIL WITH RABBIT ERASER,Stationery & Office,290.51,58.102000000000004,715.3177000000001
15280,2011,1,113.12,United Kingdom,SET/20 STRAWBERRY PAPER NAPKINS ,Stationery & Office,113.12,22.624000000000002,221.09470000000002
15281,2011,9,2332.15,United Kingdom,ETCHED GLASS COASTER,Home & Kitchen,780.42,156.084,402.21070000000003
15287,2011,2,486.69,United Kingdom,SKULLS AND CROSSBONES WRAP,Seasonal & Gifts,340.98,68.19600000000001,456.0944999999999
15288,2010,6,1565.66,United Kingdom,HANGING HEART ZINC T-LIGHT HOLDER,Seasonal & Gifts,165.65,33.13,605.3185
15288,2011,4,2140.87,United Kingdom,RECIPE BOX PANTRY YELLOW DESIGN,Home & Kitchen,986.75,197.35000000000002,955.7841999999999
15289,2011,3,939.78,United Kingdom,CACTI T-LIGHT CANDLES,Home & Kitchen,375.45,75.09,599.8334
15290,2010,9,2772.66,United Kingdom,POTTING SHED TEA MUG,Home & Kitchen,219.6,43.92,709.8412000000001
15290,2011,17,7723.62,United Kingdom,LAUREL HEART ANTIQUE SILVER,Seasonal & Gifts,289.5,57.900000000000006,920.9621000000001
15291,2010,24,8460.460000000001,United Kingdom,BOYS ALPHABET IRON ON PATCHES,Seasonal & Gifts,328.8,65.76,796.7468
15291,2011,12,3974.4,United Kingdom,GARLAND WOODEN HAPPY EASTER,Seasonal & Gifts,408.29,81.65800000000002,631.9173999999999
15296,2011,6,3672.86,United Kingdom,WORLD WAR 2 GLIDERS ASSTD DESIGNS,Garden & Outdoor,1199.33,239.86599999999999,1079.006
15297,2011,3,641.94,United Kingdom,VINTAGE SNAP CARDS,Stationery & Office,230.46,46.092000000000006,414.9311
15298,2010,11,4356.02,United Kingdom,SMALL POPCORN HOLDER,Home & Kitchen,397.6,79.52000000000001,889.3754
15298,2011,11,4402.3,United Kingdom,COLOUR GLASS. STAR T-LIGHT HOLDER,Home & Kitchen,305.74,61.148,801.1084999999999
15299,2010,6,3484.53,United Kingdom,ASSORTED COLOUR T-LIGHT HOLDER,Home & Kitchen,1003.2,200.64000000000001,1220.29
15299,2011,3,2072.0,United Kingdom,HOMEMADE JAM SCENTED CANDLES,Home & Kitchen,600.0,120.0,1368.0518
15301,2010,6,2533.09,United Kingdom,ASSORTED COLOUR BIRD ORNAMENT,Decorations & Craft,673.37,134.674,898.2755999999999
15301,2011,11,4376.58,United Kingdom,DAIRY MAID STRIPE MUG,Home & Kitchen,622.5,124.5,732.7188
15303,2011,1,574.02,United Kingdom,CANDLEHOLDER PINK HANGING HEART,Seasonal & Gifts,574.02,114.804,1121.9307
15304,2010,2,225.15,United Kingdom,REGENCY CAKESTAND 3 TIER,Seasonal & Gifts,123.15,24.630000000000003,250.8066
15304,2011,7,571.25,United Kingdom,REGENCY CAKESTAND 3 TIER,Seasonal & Gifts,105.45,21.090000000000003,154.7337
15306,2011,3,1174.35,United Kingdom,BUBBLEGUM RING ASSORTED,Toys & Games,344.62,68.924,774.4609
15311,2010,111,47334.39,United Kingdom,ESSENTIAL BALM 3.5g TIN IN ENVELOPE,Home & Kitchen,449.98,89.99600000000001,953.3624000000001
15311,2011,82,57972.74,United Kingdom,JUMBO BAG RED RETROSPOT,Garden & Outdoor,1145.33,229.066,1294.143
15312,2010,8,1973.43,United Kingdom,STRAWBERRY CERAMIC TRINKET BOX,Home & Kitchen,289.74,57.94800000000001,545.5997
15312,2011,3,635.11,United Kingdom,WHITE HANGING HEART T-LIGHT HOLDER,Seasonal & Gifts,318.15999999999997,63.632,392.4859
15314,2011,1,327.97,United Kingdom,WORLD WAR 2 GLIDERS ASSTD DESIGNS,Garden & Outdoor,327.97,65.59400000000001,641.0223
15315,2011,2,570.5,United Kingdom,DOVE DECORATION PAINTED ZINC ,Seasonal & Gifts,233.54,46.708,567.8674
15321,2011,3,2748.31,United Kingdom,RECYCLING BAG RETROSPOT ,Garden & Outdoor,1159.47,231.894,1741.8643
15322,2011,1,679.68,United Kingdom,WORLD WAR 2 GLIDERS ASSTD DESIGNS,Garden & Outdoor,679.68,135.936,1328.4448
15325,2011,1,161.74,United Kingdom,WRAP ALPHABET DESIGN,Seasonal & Gifts,162.29,32.458,316.01329999999996
15326,2011,1,311.71,United Kingdom,PINK PAISLEY ROSE GIFT WRAP,Seasonal & Gifts,311.71,62.342,609.2419
15329,2011,3,1049.7,United Kingdom,EMPIRE GIFT WRAP,Seasonal & Gifts,309.1,61.82000000000001,692.0447999999999
15330,2011,2,714.96,United Kingdom,"FEATHER PEN,COAL BLACK",Stationery & Office,320.4,64.08,706.116
15332,2010,6,4892.68,Lithuania,GOLD MUG BONE CHINA TREE OF LIFE,Home & Kitchen,1145.06,229.012,1766.1369
15334,2011,3,347.87,United Kingdom,RED RETROSPOT CHARLOTTE BAG,Garden & Outdoor,114.5,22.900000000000002,226.9305
15339,2011,2,574.07,United Kingdom,HEART DECORATION RUSTIC HANGING ,Seasonal & Gifts,257.9,51.58,566.8412
15341,2011,1,2020.52,United Kingdom,JUMBO BAG 50'S CHRISTMAS ,Seasonal & Gifts,2020.52,404.10400000000004,3949.1367
15344,2011,3,563.94,United Kingdom,DARK BIRD HOUSE TREE DECORATION,Seasonal & Gifts,308.69,61.738,343.2677
15346,2011,1,252.42,United Kingdom,PACK OF 12 TRADITIONAL CRAYONS,Seasonal & Gifts,252.42000000000002,50.48400000000001,493.3587
15347,2010,4,1162.0,United Kingdom,CLOTHES PEGS RETROSPOT PACK 24 ,Home & Kitchen,201.60000000000002,40.32000000000001,670.4446999999999
15349,2011,2,463.91,United Kingdom,HEART DECORATION WITH PEARLS ,Seasonal & Gifts,366.11,73.22200000000001,426.5285
15350,2010,2,547.6,United Kingdom,HAND WARMER BIRD DESIGN,Garden & Outdoor,115.65,23.130000000000003,646.7749
15351,2010,4,1770.23,United Kingdom,ASSTD DESIGN RACING CAR PEN,Stationery & Office,274.67,54.934000000000005,1027.8690000000001
15351,2011,6,1659.99,United Kingdom,WHITE WICKER STAR ,Seasonal & Gifts,601.57,120.31400000000002,475.76489999999995
15353,2010,5,2064.26,United Kingdom,ASSORTED COLOUR BIRD ORNAMENT,Decorations & Craft,311.65,62.33,947.7927
15353,2011,1,458.47,United Kingdom,PACK OF 60 PINK PAISLEY CAKE CASES,Stationery & Office,465.37,93.07400000000001,894.7065
15355,2011,2,277.05,United Kingdom,15CM CHRISTMAS GLASS BALL 20 LIGHTS,Seasonal & Gifts,126.25,25.25,273.2042
15356,2010,5,860.46,United Kingdom,I CAN ONLY PLEASE ONE PERSON MUG,Home & Kitchen,150.22,30.044,391.01250000000005
15356,2011,8,2379.11,United Kingdom,YOU'RE CONFUSING ME METAL SIGN ,Garden & Outdoor,254.19,50.838,589.8906000000001
15358,2010,20,7877.09,United Kingdom,WORLD WAR 2 GLIDERS ASSTD DESIGNS,Garden & Outdoor,524.35,104.87,858.7716
15358,2011,20,7722.65,United Kingdom,WORLD WAR 2 GLIDERS ASSTD DESIGNS,Garden & Outdoor,653.86,130.77200000000002,701.1563
15361,2010,4,689.07,United Kingdom,VICTORIAN GLASS HANGING T-LIGHT,Home & Kitchen,418.92,83.784,337.7019
15363,2010,2,678.11,United Kingdom,PAINT YOUR OWN CANVAS SET,Decorations & Craft,326.0,65.2,764.3639999999999
15364,2011,2,913.19,United Kingdom,WOODEN UNION JACK BUNTING,Home & Kitchen,331.80000000000007,66.36000000000001,917.3808
15365,2011,7,2314.32,United Kingdom,SKULLS AND CROSSBONES WRAP,Seasonal & Gifts,208.61,41.72200000000001,670.5975
15366,2010,6,1892.11,United Kingdom,JACOBS LADDER SMALL,Seasonal & Gifts,105.54,21.108000000000004,750.4612999999999
15366,2011,1,496.97,United Kingdom,SKULLS AND CROSSBONES WRAP,Seasonal & Gifts,496.97,99.394,971.3353
15367,2011,4,1877.59,United Kingdom,COLOUR GLASS T-LIGHT HOLDER HANGING,Home & Kitchen,764.58,152.91600000000003,858.4079999999999
15368,2011,1,446.94000000000005,United Kingdom,JINGLE BELL HEART ANTIQUE SILVER,Seasonal & Gifts,446.94000000000005,89.38800000000002,873.5509999999999
15370,2011,7,2386.05,United Kingdom,SET OF 16 VINTAGE ROSE CUTLERY,Stationery & Office,184.2,36.839999999999996,697.5572999999999
15372,2011,1,2007.4,United Kingdom,SET 12 KIDS COLOUR  CHALK STICKS,Seasonal & Gifts,2007.3999999999999,401.48,3923.4935
15373,2010,7,1205.73,United Kingdom,REGENCY CAKESTAND 3 TIER,Seasonal & Gifts,334.3,66.86,354.57599999999996
15373,2011,10,1878.81,United Kingdom,"SET 3 RETROSPOT TEA,COFFEE,SUGAR",Garden & Outdoor,211.35,42.27,362.5224
15374,2011,1,168.0,United Kingdom,SMALL MEDINA STAMPED METAL BOWL ,Seasonal & Gifts,168.0,33.6,328.3585
15376,2011,3,1221.56,United Kingdom,HOMEMADE JAM SCENTED CANDLES,Home & Kitchen,654.17,130.834,746.4558999999999
15379,2010,2,2666.01,United Kingdom,HANGING HEART ZINC T-LIGHT HOLDER,Seasonal & Gifts,1491.46,298.29200000000003,2963.1639
15379,2011,6,2211.83,United Kingdom,PORCELAIN BUDAH INCENSE HOLDER,Home & Kitchen,660.15,132.03,662.2068
15380,2010,5,1347.18,United Kingdom,HAND OPEN SHAPE DECO.WHITE,Stationery & Office,230.10000000000002,46.02000000000001,613.2076000000001
15380,2011,4,1460.16,United Kingdom,RED DINER WALL CLOCK,Home & Kitchen,352.46000000000004,70.492,715.9922
15381,2011,2,596.85,United Kingdom,STRAWBERRY HONEYCOMB  GARLAND ,Decorations & Craft,282.29999999999995,56.459999999999994,586.5011999999999
15382,2011,6,5955.71,United Kingdom,WORLD WAR 2 GLIDERS ASSTD DESIGNS,Garden & Outdoor,1019.42,203.88400000000001,1934.7271
15384,2010,3,1688.95,United Kingdom,SPACEBOY GIFT WRAP,Seasonal & Gifts,303.57,60.714,1316.7341000000001
15384,2011,1,338.84,United Kingdom,SMALL POPCORN HOLDER,Home & Kitchen,338.84,67.768,662.2678999999999
15385,2011,1,316.88,United Kingdom,COLOUR GLASS. STAR T-LIGHT HOLDER,Home & Kitchen,316.88,63.376000000000005,619.3467
15389,2011,1,500.0,United Kingdom,SOMBRERO ,Seasonal & Gifts,500.0,100.0,977.2574999999999
15392,2010,4,1715.07,United Kingdom,PINK BLUE FELT CRAFT TRINKET BOX,Home & Kitchen,338.98,67.796,981.2671
15392,2011,3,1196.55,United Kingdom,MUSICAL ZINC HEART DECORATION ,Seasonal & Gifts,326.48,65.296,794.0323
15393,2011,2,231.86,United Kingdom,ASSORTED COLOUR BIRD ORNAMENT,Decorations & Craft,124.10000000000001,24.820000000000004,224.9529
15394,2010,7,3393.52,United Kingdom,JUMBO BAG RED RETROSPOT,Garden & Outdoor,587.66,117.532,1068.5976
15394,2011,3,1595.88,United Kingdom,DOUGHNUT LIP GLOSS ,Seasonal & Gifts,848.78,169.756,976.3598000000001
15396,2011,1,288.18,United Kingdom,ICE CREAM SUNDAE LIP GLOSS,Seasonal & Gifts,288.18,57.636,563.2521
15398,2011,2,1345.53,United Kingdom,60 CAKE CASES VINTAGE CHRISTMAS,Seasonal & Gifts,634.85,126.97000000000001,1322.5122999999999
15399,2011,3,815.77,United Kingdom,CHRISTMAS METAL POSTCARD WITH BELLS,Seasonal & Gifts,305.17,61.034000000000006,524.8288
15400,2011,5,716.2,United Kingdom,PACK OF 6 SANDCASTLE FLAGS ASSORTED,Seasonal & Gifts,346.1,69.22000000000001,239.3927
15402,2011,2,626.35,United Kingdom,ASSORTED INCENSE PACK,Seasonal & Gifts,440.99,88.19800000000001,586.5423000000001
15405,2011,1,349.1,United Kingdom,VICTORIAN GLASS HANGING T-LIGHT,Home & Kitchen,349.1,69.82000000000001,682.3212
15406,2011,2,510.71,United Kingdom,DECORATION SITTING BUNNY,Seasonal & Gifts,252.29,50.458,499.70820000000003
15407,2011,4,1046.74,United Kingdom,"KEY FOB , BACK DOOR ",Seasonal & Gifts,165.0,33.0,530.8043
15410,2011,8,3450.84,United Kingdom,PAPER CHAIN KIT EMPIRE,Stationery & Office,382.6,76.52000000000001,852.8408000000001
15411,2011,4,1348.93,United Kingdom,MINIATURE ANTIQUE ROSE HOOK IVORY,Home & Kitchen,156.4,31.28,695.2925
15414,2011,3,774.9000000000001,United Kingdom,JAZZ HEARTS PURSE NOTEBOOK,Seasonal & Gifts,36.2,7.240000000000001,549.2712
15416,2011,4,3984.32,United Kingdom,ASSORTED COLOUR BIRD ORNAMENT,Decorations & Craft,1375.24,275.048,1871.0213999999999
15421,2011,4,950.36,United Kingdom,FANCY FONTS BIRTHDAY WRAP,Seasonal & Gifts,295.06,59.012,452.8792
15422,2011,2,97.7,United Kingdom,TEA BAG PLATE RED RETROSPOT,Home & Kitchen,55.5,11.100000000000001,94.1481
15423,2011,1,43.5,United Kingdom,LIPSTICK PEN FUSCHIA,Stationery & Office,43.5,8.700000000000001,85.0214
15424,2011,2,383.34,United Kingdom,GIRLS ALPHABET IRON ON PATCHES ,Seasonal & Gifts,193.5,38.7,374.2559
15426,2010,5,1134.85,United Kingdom,BLACK RECORD COVER FRAME,Home & Kitchen,411.42,82.284,473.0422
15426,2011,4,1021.5,United Kingdom,FLOWERS TILE COASTER,Home & Kitchen,251.56,50.312000000000005,499.8973
15427,2011,3,1430.54,United Kingdom,WORLD WAR 2 GLIDERS ASSTD DESIGNS,Garden & Outdoor,371.03,74.206,953.1673999999999
15428,2011,1,93.78,United Kingdom,CHRISTMAS HANGING STAR WITH BELL,Seasonal & Gifts,93.78,18.756,183.2944
15429,2011,2,397.35,United Kingdom,WORLD WAR 2 GLIDERS ASSTD DESIGNS,Garden & Outdoor,243.06,48.612,379.43629999999996
15432,2011,1,171.19,United Kingdom,HOT BATHS METAL SIGN,Garden & Outdoor,171.19,34.238,334.5934
15433,2011,2,533.3,United Kingdom,60 TEATIME FAIRY CAKE CASES,Seasonal & Gifts,372.64,74.528,499.97339999999997
15434,2011,5,1041.48,United Kingdom,GROW A FLYTRAP OR SUNFLOWER IN TIN,Home & Kitchen,306.96,61.391999999999996,387.3849
15436,2011,3,1067.75,United Kingdom,CARD CHRISTMAS VILLAGE,Seasonal & Gifts,489.05,97.81,669.0179
15437,2011,1,200.16,United Kingdom,FAIRY CAKE FLANNEL ASSORTED COLOUR,Seasonal & Gifts,200.16,40.032000000000004,391.2157
15440,2011,3,383.68,United Kingdom,36 PENCILS TUBE RED RETROSPOT,Stationery & Office,125.8,25.16,250.388
15443,2011,7,3213.59,United Kingdom,6 GIFT TAGS 50'S CHRISTMAS ,Seasonal & Gifts,437.71,87.542,901.562
15444,2011,2,1411.21,United Kingdom,SMALL HANGING IVORY/RED WOOD BIRD,Garden & Outdoor,342.9,68.58,1451.6566
15445,2011,1,113.5,United Kingdom,ASSORTED EASTER DECORATIONS  BELLS,Seasonal & Gifts,113.5,22.700000000000003,221.83749999999998
15447,2011,1,155.17,United Kingdom,COLOUR GLASS T-LIGHT HOLDER HANGING,Home & Kitchen,155.17,31.034,303.2821
15448,2011,1,494.64,United Kingdom,HANGING CHICK CREAM DECORATION,Seasonal & Gifts,494.64,98.928,966.7813
15449,2011,3,974.52,United Kingdom,CACTI T-LIGHT CANDLES,Home & Kitchen,345.92,69.18400000000001,630.6887
15452,2011,3,528.48,United Kingdom,BUNDLE OF 3 ALPHABET EXERCISE BOOKS,Stationery & Office,247.25,49.45,330.0894
15453,2011,7,1371.77,United Kingdom,GROW A FLYTRAP OR SUNFLOWER IN TIN,Home & Kitchen,197.09,39.418000000000006,382.79609999999997
15454,2010,2,303.89,United Kingdom,PARTY CONES CARNIVAL ASSORTED,Seasonal & Gifts,179.1,35.82,335.943
15456,2010,6,1412.1,United Kingdom,ASSORTED INCENSE PACK,Seasonal & Gifts,243.22,48.644000000000005,527.1855
15456,2011,2,203.37,United Kingdom,ASSORTED INCENSE PACK,Seasonal & Gifts,17.67,3.5340000000000007,215.5479
15458,2011,1,161.64,United Kingdom,CHRISTMAS PUDDING TRINKET POT ,Seasonal & Gifts,161.64,32.327999999999996,315.92780000000005
15462,2011,3,234.6,United Kingdom,BLUE SPOT CERAMIC DRAWER KNOB,Garden & Outdoor,105.0,21.0,147.4831
15465,2010,15,5176.83,United Kingdom,PAPER CHAIN KIT 50'S CHRISTMAS ,Seasonal & Gifts,535.75,107.15,737.2581
15465,2011,16,6486.77,United Kingdom,REGENCY CAKESTAND 3 TIER,Seasonal & Gifts,390.29999999999995,78.06,795.4302
15466,2011,1,334.53,United Kingdom,GLASS HEART T-LIGHT HOLDER ,Seasonal & Gifts,334.53,66.90599999999999,653.8439000000001
15467,2011,3,524.88,United Kingdom,VICTORIAN GLASS HANGING T-LIGHT,Home & Kitchen,288.42,57.684000000000005,319.27
15468,2011,2,467.51,United Kingdom,CHRISTMAS TABLE SILVER CANDLE SPIKE,Seasonal & Gifts,447.61,89.522,414.1067
15469,2011,2,538.55,United Kingdom,60 CAKE CASES VINTAGE CHRISTMAS,Seasonal & Gifts,304.3,60.86000000000001,519.297
15471,2011,1,454.48,United Kingdom,WHITE HANGING HEART T-LIGHT HOLDER,Seasonal & Gifts,469.48,93.89600000000002,885.288
15473,2011,7,1771.2,United Kingdom,PAPER CHAIN KIT 50'S CHRISTMAS ,Seasonal & Gifts,547.2,109.44000000000001,435.7139
15478,2011,2,1399.92,United Kingdom,JINGLE BELL HEART DECORATION,Seasonal & Gifts,826.83,165.366,1342.7084
15480,2011,1,905.5,Malta,WRAP CHRISTMAS VILLAGE,Seasonal & Gifts,905.5,181.10000000000002,1769.8134
15482,2010,7,3760.96,United Kingdom,WHITE HANGING HEART T-LIGHT HOLDER,Seasonal & Gifts,527.04,105.408,1209.152
15482,2011,9,10291.32,United Kingdom,VICTORIAN  METAL POSTCARD SPRING,Seasonal & Gifts,713.8,142.76,2320.8849
15483,2011,4,225.26,United Kingdom,PAPER POCKET TRAVELING FAN ,Stationery & Office,114.85,22.97,98.3615
15484,2011,4,3590.41,United Kingdom,WORLD WAR 2 GLIDERS ASSTD DESIGNS,Garden & Outdoor,1636.52,327.30400000000003,1606.5941
15485,2010,3,2284.17,United Kingdom,PAPER CHAIN KIT 50'S CHRISTMAS ,Seasonal & Gifts,950.09,190.01800000000003,1672.8707
15485,2011,2,1624.91,United Kingdom,6 GIFT TAGS VINTAGE CHRISTMAS ,Seasonal & Gifts,328.54,65.70800000000001,1684.7385
15488,2011,1,91.32,United Kingdom,ANTIQUE SILVER T-LIGHT GLASS,Home & Kitchen,91.32000000000001,18.264000000000003,178.4863
15489,2011,3,1134.28,United Kingdom,VINTAGE RED ENAMEL TRIM MUG ,Home & Kitchen,348.26,69.652,744.9557
15491,2011,6,3100.09,United Kingdom,COOK WITH WINE METAL SIGN ,Garden & Outdoor,837.97,167.59400000000002,945.6044999999999
15492,2011,2,659.4599999999999,United Kingdom,TRADITIONAL MODELLING CLAY,Seasonal & Gifts,487.74,97.548,612.8602
15493,2011,5,1953.41,United Kingdom,FENG SHUI PILLAR CANDLE,Home & Kitchen,538.76,107.75200000000001,733.9782
15494,2011,2,1280.58,United Kingdom,WORLD WAR 2 GLIDERS ASSTD DESIGNS,Garden & Outdoor,1127.38,225.47600000000003,1154.0384
15497,2011,2,1262.2,United Kingdom,ASSORTED COLOUR BIRD ORNAMENT,Decorations & Craft,970.6,194.12,1165.5944
15498,2010,18,9306.46,United Kingdom,PACK OF 12 SUKI TISSUES ,Seasonal & Gifts,450.92,90.18400000000001,1174.8197
15498,2011,25,12339.68,United Kingdom,WORLD WAR 2 GLIDERS ASSTD DESIGNS,Garden & Outdoor,243.4,48.68000000000001,1014.7610999999999
15500,2011,4,1131.56,United Kingdom,TRAVEL CARD WALLET I LOVE LONDON,Seasonal & Gifts,406.02,81.20400000000001,528.2868000000001
15502,2010,5,3548.34,United Kingdom,LARGE CIRCULAR MIRROR MOBILE,Home & Kitchen,569.5,113.9,1622.4407999999999
15502,2011,7,5994.58,United Kingdom,LARGE CIRCULAR MIRROR MOBILE,Home & Kitchen,1711.06,342.212,1502.847
15503,2010,1,141.04,United Kingdom,FRENCH BLUE METAL DOOR SIGN 2,Garden & Outdoor,147.09,29.418000000000003,315.6638
15504,2011,1,52.83,United Kingdom,CUBIC MUG FLOCK PINK ON BROWN,Home & Kitchen,52.83,10.566,103.25699999999999
15505,2011,5,3610.96,United Kingdom,BLACK CHRISTMAS TREE 60CM,Seasonal & Gifts,944.1600000000001,188.83200000000002,1367.1415
15506,2011,3,972.08,United Kingdom,GROW A FLYTRAP OR SUNFLOWER IN TIN,Home & Kitchen,209.35,41.870000000000005,656.2504
15508,2011,6,1000.27,United Kingdom,DAIRY MAID STRIPE MUG,Home & Kitchen,311.42,62.284000000000006,296.8989
15511,2011,5,900.53,United Kingdom,CUPCAKE LACE PAPER SET 6,Home & Kitchen,202.9,40.580000000000005,347.4611
15512,2010,3,311.78,United Kingdom,AGED GLASS SILVER T-LIGHT HOLDER,Home & Kitchen,101.2,20.240000000000002,234.0369
15512,2011,1,19.8,United Kingdom,WHITE HONEYCOMB PAPER GARLAND ,Decorations & Craft,19.799999999999997,3.9599999999999995,38.6994
15513,2010,18,12992.33,United Kingdom,ANGEL DECORATION 3 BUTTONS ,Seasonal & Gifts,357.0,71.4,1694.6145
15513,2011,17,13444.72,United Kingdom,COLOUR GLASS T-LIGHT HOLDER HANGING,Home & Kitchen,692.82,138.56400000000002,1565.3684999999998
15514,2010,8,2802.83,United Kingdom,SOLDIERS EGG CUP ,Seasonal & Gifts,1136.3200000000002,227.26400000000004,629.9447
15514,2011,7,2199.01,United Kingdom,RABBIT NIGHT LIGHT,Home & Kitchen,292.03,58.406,618.4226000000001
15516,2011,3,62.43,United Kingdom,GOLD MUG BONE CHINA TREE OF LIFE,Home & Kitchen,47.4,9.48,35.355500000000006
15518,2011,8,1921.55,United Kingdom,PACK OF 12 LONDON TISSUES ,Seasonal & Gifts,364.91,72.98200000000001,444.5192
15521,2011,8,3000.2,United Kingdom,RABBIT NIGHT LIGHT,Home & Kitchen,475.69,95.138,712.8589999999999
15522,2011,2,397.99,United Kingdom,WRAP VINTAGE LEAF DESIGN,Seasonal & Gifts,259.9,51.98,376.7577
15523,2011,1,412.0100000000001,United Kingdom,PINK FAIRY CAKE CHILDRENS APRON,Home & Kitchen,412.01000000000005,82.40200000000002,805.2796999999999
15524,2011,1,440.0,United Kingdom,CHEST NATURAL WOOD 20 DRAWERS,Seasonal & Gifts,440.0,88.0,859.9866
15525,2010,2,430.78,United Kingdom,PARTY CONE CHRISTMAS DECORATION ,Seasonal & Gifts,313.93,62.786,464.20750000000004
15525,2011,2,456.94,United Kingdom,BLUE EGG  SPOON,Seasonal & Gifts,197.29999999999998,39.46,452.7821
