Customer ID,Year,Frequency,Monetary_Value,Province,Best_Selling_Product,Market_Group,Predicted_Purchases,Predicted_Monetary_Value,Customer_State,Cluster_Label,FirstPurchaseRevenue,CAC,ProfitCLV
15862,2011,3,478.65,United Kingdom,PIECE OF CAMO STATIONERY SET,Seasonal & Gifts,4.5269,176.6977,Active,2,136.78,27.356,316.3969
15863,2011,2,68.84,United Kingdom,RABBIT NIGHT LIGHT,Home & Kitchen,3.0962,46.1136,Active,2,9.2,1.8399999999999999,72.3184
15864,2011,6,1936.32,United Kingdom,T-LIGHT GLASS FLUTED ANTIQUE,Home & Kitchen,6.0859,335.0611,Active,2,242.42000000000002,48.48400000000001,646.8211
15865,2011,3,895.13,United Kingdom,MINI PAINT SET VINTAGE ,Decorations & Craft,4.3125,328.677,Active,2,313.93,62.786,580.0710999999999
15867,2010,18,5004.69,United Kingdom,DINOSAUR KEYRINGS ASSORTED,Seasonal & Gifts,16.0413,281.1188,Active,2,112.9,22.580000000000002,657.6948
15867,2011,12,3247.63,United Kingdom,RED RETROSPOT WRAP ,Seasonal & Gifts,11.3462,275.3051,Active,2,237.19,47.438,535.6509
15869,2011,2,149.64,United Kingdom,SKULLS GREETING CARD,Home & Kitchen,0.438,94.9697,Inactive,1,61.589999999999996,12.318,148.88279999999997
15870,2011,1,351.44,United Kingdom,FANCY FONTS BIRTHDAY WRAP,Seasonal & Gifts,0.0,0.0,Active,0,354.09000000000003,70.81800000000001,686.3648000000001
15872,2011,2,316.25,United Kingdom,ANTIQUE SILVER T-LIGHT GLASS,Home & Kitchen,9.927,195.7114,Active,0,358.83,71.766,268.9167
15874,2011,7,4405.88,United Kingdom,MINI PAINT SET VINTAGE ,Decorations & Craft,7.58,648.7445,Active,2,584.35,116.87,1239.2062999999998
15877,2011,2,490.33,United Kingdom,WRAP 50'S  CHRISTMAS,Seasonal & Gifts,9.9734,300.9699,Active,0,242.26,48.452,479.75969999999995
15881,2010,2,155.25,United Kingdom,HAND WARMER BABUSHKA DESIGN,Garden & Outdoor,10.1775,98.3619,Active,0,114.45000000000002,22.890000000000004,167.0347
15881,2011,3,346.14,United Kingdom,GIFT BAG BIRTHDAY,Seasonal & Gifts,0.3024,128.3431,Inactive,1,339.29,67.858,180.7299
15882,2010,5,795.71,United Kingdom,CAMOUFLAGE LED TORCH,Seasonal & Gifts,5.0117,167.3096,Active,2,270.52,54.104,335.2678
15882,2011,2,145.04000000000002,United Kingdom,ICE CREAM SUNDAE LIP GLOSS,Seasonal & Gifts,0.9331,92.1883,Inactive,1,135.14000000000001,27.028000000000006,129.2174
15883,2011,2,396.48,United Kingdom,FAIRY CAKE FLANNEL ASSORTED COLOUR,Seasonal & Gifts,8.4031,244.223,Active,0,143.76,28.752,398.3591
15885,2011,1,349.35,United Kingdom,ANTIQUE SILVER TEA GLASS ENGRAVED,Seasonal & Gifts,0.0,0.0,Active,0,15.0,3.0,749.6798
15886,2011,1,181.09,United Kingdom,DISCO BALL CHRISTMAS DECORATION,Seasonal & Gifts,0.0,0.0,Active,0,181.09,36.218,353.94309999999996
15888,2011,1,162.64,United Kingdom,SET OF 6 TEA TIME BAKING CASES,Seasonal & Gifts,0.0,0.0,Active,0,168.31,33.662,316.74830000000003
15889,2010,5,919.9,United Kingdom,CACTI T-LIGHT CANDLES,Home & Kitchen,6.05,193.271,Active,2,297.92,59.584,390.5588
15889,2011,1,132.1,United Kingdom,ASS COLOUR GLOWING TIARAS,Seasonal & Gifts,0.0,0.0,Active,1,148.95,29.79,254.8214
15894,2010,1,150.79000000000002,United Kingdom,CARD CHRISTMAS VILLAGE,Seasonal & Gifts,0.0,0.0,Active,0,156.74,31.348000000000003,337.5891
15894,2011,1,106.81,United Kingdom,DOUGHNUT LIP GLOSS ,Seasonal & Gifts,0.0,0.0,Inactive,1,106.81,21.362000000000002,208.7618
15897,2011,2,208.59,United Kingdom,SANDALWOOD FAN,Seasonal & Gifts,0.9839,130.6142,Inactive,1,119.71000000000001,23.942000000000004,200.76309999999998
15898,2010,21,3728.49,United Kingdom,JUMBO BAG STRAWBERRY,Seasonal & Gifts,19.0392,179.2843,Active,2,382.69,76.538,357.8655
15898,2011,3,867.19,United Kingdom, SET 2 TEA TOWELS I LOVE LONDON ,Seasonal & Gifts,3.6953,318.4812,Active,2,168.7,33.74,589.0512
15900,2011,1,337.28,United Kingdom,CHRISTMAS HANGING STAR WITH BELL,Seasonal & Gifts,0.0,0.0,Active,0,351.11,70.22200000000001,656.4528
15901,2011,3,349.75,United Kingdom,PIECE OF CAMO STATIONERY SET,Seasonal & Gifts,5.5201,129.6604,Active,0,110.49,22.098,229.08249999999998
15903,2011,7,5126.76,United Kingdom,HAND WARMER RED RETROSPOT,Garden & Outdoor,7.47,754.7865,Active,2,161.28,32.256,1545.6985
15906,2011,7,1567.69,United Kingdom,PACK OF 72 RETROSPOT CAKE CASES,Garden & Outdoor,8.3916,231.2452,Active,2,341.93,68.38600000000001,414.12989999999996
15907,2011,3,881.87,United Kingdom,TUMBLER NEW ENGLAND,Seasonal & Gifts,4.4341,323.8382,Active,2,251.18,50.236000000000004,583.0981
15910,2011,8,1228.88,United Kingdom,SET OF 60 I LOVE LONDON CAKE CASES ,Seasonal & Gifts,8.0023,158.0482,Active,2,149.49,29.898000000000003,301.0571
15912,2011,2,264.62,United Kingdom,BLUE POLKADOT WRAP,Seasonal & Gifts,1.6906,164.4931,Active,1,141.49,28.298000000000002,256.7659
15916,2010,6,1486.31,United Kingdom,MINI HIGHLIGHTER PENS,Home & Kitchen,5.7164,257.37,Active,2,142.95,28.59,577.501
15916,2011,6,1270.41,United Kingdom,POPART RECT PENCIL SHARPENER ASST,Stationery & Office,5.8757,220.0964,Active,2,342.61,68.522,387.6642
15917,2011,1,123.1,United Kingdom,MULTICOLOUR RABBIT EGG WARMER,Seasonal & Gifts,0.0,0.0,Inactive,1,123.1,24.62,240.6008
15918,2011,2,334.23,United Kingdom,HAIRCLIPS FORTIES FABRIC ASSORTED,Decorations & Craft,1.6241,206.5832,Inactive,1,142.0,28.400000000000002,331.65180000000004
15919,2010,1,214.08,United Kingdom,BLUE POLKADOT WRAP,Seasonal & Gifts,0.0,0.0,Active,0,270.72,54.144000000000005,469.6444
15919,2011,1,311.61,United Kingdom,FANCY FONTS BIRTHDAY WRAP,Seasonal & Gifts,0.0,0.0,Active,0,369.17,73.834,597.5344
15920,2011,3,163.55,United Kingdom,SWALLOWS GREETING CARD,Home & Kitchen,2.2878,61.7135,Active,1,35.33,7.066,110.3911
15921,2011,1,323.03000000000003,United Kingdom,VICTORIAN  METAL POSTCARD SPRING,Seasonal & Gifts,0.0,0.0,Active,1,336.03000000000003,67.206,628.7669999999999
15932,2011,8,2495.87,United Kingdom,POLKADOT COFFEE CUP & SAUCER PINK,Home & Kitchen,8.6357,320.4373,Active,2,317.73,63.54600000000001,608.6278
15933,2011,3,1107.46,United Kingdom,FRENCH STYLE STORAGE JAR CAFE ,Home & Kitchen,7.9592,406.159,Active,0,411.81,82.36200000000001,712.9843000000001
15938,2011,5,404.58,United Kingdom,VICTORIAN GLASS HANGING T-LIGHT,Home & Kitchen,4.8215,85.5456,Active,2,74.9,14.980000000000002,159.3547
15939,2011,14,6100.01,United Kingdom,PLACE SETTING WHITE HEART,Seasonal & Gifts,12.0957,441.8838,Active,2,747.06,149.412,789.3425
15944,2011,1,325.1,United Kingdom,REGENCY CAKESTAND 3 TIER,Seasonal & Gifts,0.0,0.0,Inactive,1,325.1,65.02000000000001,635.4128000000001
15945,2010,3,521.44,United Kingdom,TABLE LAMP WHITE SHADE WOOD BASE,Home & Kitchen,2.9886,192.3124,Active,2,181.0,36.2,389.068
15948,2011,2,955.24,United Kingdom,MINI PAINT SET VINTAGE ,Decorations & Craft,7.4347,582.0804,Active,0,644.24,128.848,900.1915000000001
15949,2011,2,364.72,United Kingdom,SMALL HANGING IVORY/RED WOOD BIRD,Garden & Outdoor,5.8681,225.0191,Active,0,237.04000000000002,47.40800000000001,345.4894
15950,2010,7,5805.02,United Kingdom,AFGHAN SLIPPER SOCK PAIR,Seasonal & Gifts,6.7732,854.5589,Active,2,428.82000000000005,85.76400000000001,1943.2518
15950,2011,3,1315.89,United Kingdom,JUMBO BAG RED RETROSPOT,Garden & Outdoor,7.018,482.218,Active,0,662.5600000000001,132.51200000000003,812.5228999999999
15951,2011,2,708.22,United Kingdom,COLOUR GLASS T-LIGHT HOLDER HANGING,Home & Kitchen,2.3115,432.7184,Active,2,375.16999999999996,75.03399999999999,687.9013
15952,2011,4,781.91,United Kingdom,PAINTED METAL STAR WITH HOLLY BELLS,Decorations & Craft,5.446,208.7591,Active,2,232.65,46.53,374.62919999999997
15953,2010,10,1618.6,United Kingdom,WHITE HANGING HEART T-LIGHT HOLDER,Seasonal & Gifts,9.8689,165.4544,Active,2,209.84,41.968,354.054
15953,2011,7,1449.54,United Kingdom,WHITE HANGING HEART T-LIGHT HOLDER,Seasonal & Gifts,6.7674,213.8652,Active,2,202.34999999999997,40.47,405.6807
15955,2010,9,4242.1,United Kingdom,COLOUR GLASS T-LIGHT HOLDER HANGING,Home & Kitchen,9.2761,482.2419,Active,2,572.38,114.476,1038.7597
15955,2011,13,3843.88,United Kingdom,JUMBO BAG VINTAGE DOILY ,Stationery & Office,15.7443,300.3242,Active,2,491.79,98.358,538.6957
15957,2011,1,428.89,United Kingdom,HAND WARMER SCOTTY DOG DESIGN,Garden & Outdoor,0.0,0.0,Active,0,428.89,85.778,838.2719999999999
15958,2011,1,104.35,United Kingdom,CLASSIC FRENCH STYLE BASKET BROWN,Home & Kitchen,0.0,0.0,Active,0,104.35,20.87,203.9536
15963,2011,2,470.76,United Kingdom,4 PEAR BOTANICAL DINNER CANDLES,Home & Kitchen,7.1606,289.1368,Active,0,280.04,56.00800000000001,451.1218
15965,2010,9,1949.76,United Kingdom,JUMBO SHOPPER VINTAGE RED PAISLEY,Stationery & Office,9.0379,221.905,Active,2,156.19,31.238,498.81390000000005
15965,2011,3,652.6800000000001,United Kingdom,BUBBLEGUM RING ASSORTED,Toys & Games,12.9216,240.2036,Active,0,506.4,101.28,367.45630000000006
15967,2011,2,397.68,United Kingdom,12 PENCILS TALL TUBE RED RETROSPOT,Stationery & Office,2.0986,244.9486,Active,2,173.8,34.760000000000005,393.6438
15969,2011,3,666.1,United Kingdom,FRENCH PAISLEY CUSHION COVER ,Home & Kitchen,4.8595,245.1008,Active,2,308.7,61.74,416.6341
15970,2011,1,314.1,United Kingdom,BLUE 3 PIECE POLKADOT CUTLERY SET,Seasonal & Gifts,0.0,0.0,Inactive,1,314.1,62.82000000000001,613.9132
15971,2011,12,4194.9,United Kingdom,JUMBO BAG RED RETROSPOT,Garden & Outdoor,11.993,355.5063,Active,2,762.0,152.4,600.7646
15973,2010,2,665.62,United Kingdom,I CAN ONLY PLEASE ONE PERSON MUG,Home & Kitchen,5.5959,406.96,Active,0,307.82000000000005,61.564000000000014,752.7204
15974,2011,7,3442.15,United Kingdom,PORCELAIN BUDAH INCENSE HOLDER,Home & Kitchen,7.551,506.9793,Active,2,769.24,153.848,905.604
15976,2011,2,427.64,United Kingdom,DINOSAUR KEYRINGS ASSORTED,Seasonal & Gifts,1.85,263.064,Active,1,209.99,41.998000000000005,418.6804
15977,2011,2,1054.73,United Kingdom,CHRISTMAS HANGING STAR WITH BELL,Seasonal & Gifts,7.6069,642.2376,Active,0,355.63,71.126,1065.0898
15978,2011,1,1098.78,United Kingdom,FUNKY DIVA PEN,Stationery & Office,0.0,0.0,Active,0,1098.78,219.756,2147.5820000000003
15980,2011,3,2398.86,United Kingdom,SET 12 KIDS  WHITE CHALK STICKS,Seasonal & Gifts,3.6724,877.4084,Active,2,760.18,152.036,1570.7573
15981,2011,8,3408.48,United Kingdom,PACK OF 60 PINK PAISLEY CAKE CASES,Stationery & Office,8.105,437.4057,Active,2,270.0,54.0,863.9527
15983,2010,4,1599.03,United Kingdom,HEART FILIGREE DOVE  SMALL,Seasonal & Gifts,14.9873,425.5465,Active,0,440.89,88.178,889.9065
15983,2011,1,326.75,United Kingdom,MAGIC TREE -PAPER FLOWERS,Stationery & Office,0.0,0.0,Active,0,326.75,65.35000000000001,638.6378
15984,2010,18,4398.01,United Kingdom,SILVER HANGING T-LIGHT HOLDER,Home & Kitchen,16.5661,247.0677,Active,2,122.7,24.540000000000003,573.2704
15984,2011,9,2657.93,United Kingdom,WOODEN STAR CHRISTMAS SCANDINAVIAN,Seasonal & Gifts,8.4899,302.3307,Active,2,107.89,21.578000000000003,614.7054
15985,2011,2,1142.42,United Kingdom,BATHROOM METAL SIGN,Home & Kitchen,2.2693,695.2599,Active,0,899.58,179.91600000000003,1050.7645
15986,2011,1,168.12,United Kingdom,WOODEN HEART CHRISTMAS SCANDINAVIAN,Seasonal & Gifts,0.0,0.0,Active,0,168.12,33.624,328.5931
15987,2010,2,216.7,United Kingdom,VINTAGE CARAVAN GIFT WRAP,Seasonal & Gifts,8.3548,135.518,Active,0,113.48,22.696,242.40330000000003
15987,2011,6,1319.29,United Kingdom,BLACK WINE GLASS,Seasonal & Gifts,8.1834,228.5352,Active,2,9.36,1.8719999999999999,471.8664
15988,2011,1,156.78,United Kingdom,POPART WOODEN PENCILS ASST,Stationery & Office,0.0,0.0,Active,0,158.03,31.606,306.1789
15990,2011,2,792.11,United Kingdom,PARTY CONE CHRISTMAS DECORATION ,Seasonal & Gifts,2.255,483.4429,Active,2,401.37,80.274,773.0325
15992,2011,1,41.99,United Kingdom,ASSORTED COLOUR BIRD ORNAMENT,Decorations & Craft,0.0,0.0,Active,0,41.989999999999995,8.398,82.07010000000001
15993,2011,7,2768.97,United Kingdom,DOUGHNUT LIP GLOSS ,Seasonal & Gifts,24.9788,407.9541,Active,0,863.89,172.77800000000002,679.4773
15994,2011,1,414.27,United Kingdom,LAUREL HEART ANTIQUE SILVER,Seasonal & Gifts,0.0,0.0,Active,0,427.07,85.414,807.1369
15996,2010,2,617.07,United Kingdom,SMALL HANGING IVORY/RED WOOD BIRD,Garden & Outdoor,7.1172,377.604,Active,0,263.25,52.650000000000006,702.2409
15996,2011,5,769.33,United Kingdom,WRAP GREEN PEARS ,Seasonal & Gifts,5.4256,161.795,Active,2,222.29,44.458,287.04859999999996
15998,2010,10,4994.07,United Kingdom,DINOSAUR KEYRINGS ASSORTED,Seasonal & Gifts,9.3642,509.6202,Active,2,863.39,172.678,1049.2183
15998,2011,4,2216.83,United Kingdom,WRAP ALPHABET DESIGN,Seasonal & Gifts,4.815,589.453,Active,2,918.83,183.76600000000002,1010.2823999999998
16000,2011,3,12393.7,United Kingdom,ALARM CLOCK BAKELIKE RED ,Home & Kitchen,18.4527,4524.6608,Active,0,8345.2,1669.0400000000002,7231.7643
16003,2010,5,3671.59,United Kingdom,ENGLISH ROSE NOTEBOOK A7 SIZE,Stationery & Office,5.7572,768.4996,Active,2,1181.0,236.20000000000002,1560.4518
16003,2011,4,1554.37,United Kingdom,WRAP GINGHAM ROSE ,Seasonal & Gifts,6.837,413.6979,Active,0,573.7,114.74000000000001,722.4884
16005,2011,4,578.71,United Kingdom,CARD CHRISTMAS VILLAGE,Seasonal & Gifts,4.7275,154.8488,Active,2,177.59,35.518,276.19190000000003
16006,2011,1,101.4,United Kingdom,PACK OF 12 RED RETROSPOT TISSUES ,Garden & Outdoor,0.0,0.0,Inactive,1,101.4,20.28,198.1878
16007,2011,4,1693.81,United Kingdom,WORLD WAR 2 GLIDERS ASSTD DESIGNS,Garden & Outdoor,5.6052,450.6923,Active,2,369.75,73.95,838.3847999999999
16008,2011,3,478.78,United Kingdom,JAZZ HEARTS PURSE NOTEBOOK,Seasonal & Gifts,4.4859,176.7451,Active,2,139.15,27.830000000000002,316.0162
16009,2011,4,972.11,United Kingdom,RABBIT NIGHT LIGHT,Home & Kitchen,7.0401,259.2204,Active,0,462.19,92.438,431.1684
16010,2010,9,1412.56,United Kingdom,HAND WARMER OWL DESIGN,Garden & Outdoor,27.3525,160.8962,Active,0,110.1,22.02,361.9914
16010,2011,2,282.3,United Kingdom,WHITE HANGING HEART T-LIGHT HOLDER,Seasonal & Gifts,0.6274,175.1834,Inactive,1,178.65,35.730000000000004,268.3798
16011,2010,12,2107.42,United Kingdom,AGED GLASS SILVER T-LIGHT HOLDER,Home & Kitchen,12.8243,178.7687,Active,2,237.95,47.59,382.0943
16011,2011,14,2954.36,United Kingdom,BLUE STRIPE CERAMIC DRAWER KNOB,Seasonal & Gifts,13.9507,214.1626,Active,2,231.0,46.2,408.458
16012,2011,3,1415.29,United Kingdom,REGENCY CAKE FORK,Home & Kitchen,5.4627,518.4903,Active,0,365.05,73.01,943.4111
16013,2010,40,20679.84,United Kingdom,VICTORIAN GLASS HANGING T-LIGHT,Home & Kitchen,36.0004,519.3963,Active,2,534.0,106.80000000000001,1158.1312
16013,2011,42,34157.6,United Kingdom,COLOUR GLASS. STAR T-LIGHT HOLDER,Home & Kitchen,38.462,816.815,Active,2,797.5999999999999,159.51999999999998,1592.6958
16014,2011,3,646.83,United Kingdom,JAM MAKING SET PRINTED,Decorations & Craft,3.3946,238.0689,Active,2,262.93,52.586000000000006,411.949
16015,2011,3,704.26,United Kingdom,SLATE TILE NATURAL HANGING,Seasonal & Gifts,10.7972,259.0259,Active,0,300.77,60.153999999999996,445.6255
16016,2010,4,980.91,United Kingdom,IVORY HANGING DECORATION  HEART,Seasonal & Gifts,13.6119,261.5551,Active,0,382.27,76.454,523.5428
16016,2011,7,1102.49,United Kingdom,DECORATIVE WICKER HEART MEDIUM,Seasonal & Gifts,9.2573,162.814,Active,2,219.01,43.802,295.5311
16017,2011,1,211.88,United Kingdom,DAISY GARDEN MARKER,Stationery & Office,0.0,0.0,Active,0,211.88,42.376000000000005,414.12260000000003
16018,2011,2,408.9,United Kingdom,GLITTER CHRISTMAS TREE,Seasonal & Gifts,3.209,251.7328,Active,0,161.9,32.38,408.1106
16019,2010,17,12772.19,United Kingdom,HANGING HEART ZINC T-LIGHT HOLDER,Seasonal & Gifts,15.4105,759.7561,Active,2,219.1,43.82,1794.3945
16019,2011,8,3567.14,United Kingdom,FANCY FONTS BIRTHDAY WRAP,Seasonal & Gifts,7.5448,457.741,Active,2,504.25,100.85000000000001,859.8321
16020,2011,3,851.01,United Kingdom,PACK OF 12 VINTAGE CHRISTMAS TISSUE,Seasonal & Gifts,9.3489,312.577,Active,0,518.8,103.75999999999999,507.4113
16023,2011,3,719.81,United Kingdom,BLUE POLKADOT WRAP,Seasonal & Gifts,3.6372,264.7003,Active,2,177.84,35.568000000000005,481.37919999999997
16024,2011,1,245.75,United Kingdom,BLUE EGG  SPOON,Seasonal & Gifts,0.0,0.0,Active,0,251.24,50.248000000000005,479.22409999999996
16027,2011,6,934.62,United Kingdom,AGED GLASS SILVER T-LIGHT HOLDER,Home & Kitchen,6.1089,162.1246,Active,2,320.52,64.104,271.5048
16029,2010,45,44381.46,United Kingdom,GROW A FLYTRAP OR SUNFLOWER IN TIN,Home & Kitchen,39.5074,990.2344,Active,2,508.20000000000005,101.64000000000001,2311.4239000000002
16029,2011,56,59595.57,United Kingdom,PINK BLUE FELT CRAFT TRINKET BOX,Home & Kitchen,44.5977,1067.6339,Active,3,90.0,18.0,2274.8491
16031,2011,2,547.9,United Kingdom,FANCY FONTS BIRTHDAY WRAP,Seasonal & Gifts,2.3798,335.78,Active,0,305.63,61.126000000000005,529.1034000000001
16033,2010,9,2137.73,United Kingdom,CERAMIC HEART FAIRY CAKE MONEY BANK,Seasonal & Gifts,17.2406,243.2525,Active,2,155.64000000000001,31.128000000000004,550.0246
16033,2011,18,8471.08,United Kingdom,BEWARE OF THE CAT METAL SIGN ,Garden & Outdoor,16.6372,475.677,Active,2,481.14,96.22800000000001,917.7203999999999
16034,2011,3,437.7,United Kingdom,HEART DECORATION WITH PEARLS ,Seasonal & Gifts,2.5723,161.7545,Inactive,1,153.6,30.72,283.6237
16036,2011,2,758.92,United Kingdom,ASSORTED INCENSE PACK,Seasonal & Gifts,2.3017,463.3744,Active,2,188.73,37.746,779.8063
16037,2010,3,954.78,United Kingdom,EASTER DECORATION HANGING BUNNY,Seasonal & Gifts,3.3543,350.444,Active,2,300.46,60.092,718.593
16037,2011,2,554.5600000000001,United Kingdom,PACK OF 12 WOODLAND TISSUES ,Seasonal & Gifts,0.7875,339.807,Inactive,1,303.00000000000006,60.600000000000016,536.8039
16038,2011,3,471.78,United Kingdom,KIDS RAIN MAC BLUE,Seasonal & Gifts,4.5622,174.1908,Active,2,316.95,63.39,275.42900000000003
16040,2011,3,1313.55,United Kingdom,DINOSAUR KEYRINGS ASSORTED,Seasonal & Gifts,3.5723,481.3641,Active,2,422.43,84.486,858.8684000000001
16041,2011,3,3166.4,United Kingdom,GARDENERS KNEELING PAD CUP OF TEA ,Home & Kitchen,5.8479,1157.4942,Active,0,675.0,135.0,2139.0189
16042,2011,5,1177.47,United Kingdom,MINI PAINT SET VINTAGE ,Decorations & Craft,4.9203,247.1149,Active,2,24.95,4.99,502.3854
16043,2011,4,773.99,United Kingdom,AGED GLASS SILVER T-LIGHT HOLDER,Home & Kitchen,4.1272,206.6579,Active,2,307.85,61.57000000000001,355.3233
16045,2011,4,1340.7,United Kingdom,HOMEMADE JAM SCENTED CANDLES,Home & Kitchen,4.2262,357.0098,Active,2,664.45,132.89000000000001,589.2496
16048,2010,4,818.7900000000001,United Kingdom,HAND WARMER BIRD DESIGN,Garden & Outdoor,6.0016,218.5436,Active,2,251.40000000000003,50.28000000000001,450.55219999999997
16049,2011,3,1074.81,United Kingdom,CARD MOTORBIKE SANTA,Seasonal & Gifts,8.3853,394.2446,Active,0,488.26,97.652,674.2461
16050,2011,1,137.9,United Kingdom,PIECE OF CAMO STATIONERY SET,Seasonal & Gifts,0.0,0.0,Active,1,137.9,27.580000000000002,269.5276
16053,2011,2,1511.95,United Kingdom,DISCO BALL CHRISTMAS DECORATION,Seasonal & Gifts,4.1867,918.6984,Active,0,1124.19,224.83800000000002,1403.9215
16054,2011,1,783.9,United Kingdom,ENGLISH ROSE NOTEBOOK A7 SIZE,Stationery & Office,0.0,0.0,Active,1,783.9,156.78,1532.1443
16057,2011,7,2263.12,United Kingdom,HEART FILIGREE DOVE LARGE,Seasonal & Gifts,7.6759,333.5434,Active,2,683.98,136.79600000000002,559.765
16059,2010,7,1718.66,United Kingdom,HANGING JAM JAR T-LIGHT HOLDER,Home & Kitchen,9.4608,253.453,Active,2,118.25,23.650000000000002,577.0695000000001
16059,2011,5,1334.91,United Kingdom,HANGING HEART JAR T-LIGHT HOLDER,Seasonal & Gifts,4.929,280.027,Active,2,145.0,29.0,546.2167
16062,2010,5,1957.39,United Kingdom,PAPER CHAIN KIT 50'S CHRISTMAS ,Seasonal & Gifts,7.7953,410.1537,Active,2,247.56,49.512,908.3151
16062,2011,3,906.06,United Kingdom,PAPER CHAIN KIT 50'S CHRISTMAS ,Seasonal & Gifts,3.978,332.6654,Active,2,330.62,66.12400000000001,584.5826
16065,2010,8,1992.13,United Kingdom,WHITE HANGING HEART T-LIGHT HOLDER,Seasonal & Gifts,17.1902,255.8733,Active,0,372.09,74.41799999999999,534.8486
16066,2011,5,1521.04,United Kingdom,PARTY CONE CHRISTMAS DECORATION ,Seasonal & Gifts,10.3566,318.9367,Active,0,316.38,63.276,592.1447000000001
16070,2011,2,852.15,United Kingdom,10 COLOUR SPACEBOY PEN,Stationery & Office,7.9752,519.7465,Active,0,686.85,137.37,780.615
16071,2011,1,326.24,United Kingdom,AGED GLASS SILVER T-LIGHT HOLDER,Home & Kitchen,0.0,0.0,Active,0,326.24,65.248,637.641
16072,2011,1,584.3199999999999,United Kingdom,PAPER POCKET TRAVELING FAN ,Stationery & Office,0.0,0.0,Inactive,1,584.3199999999999,116.86399999999999,1142.0622
16076,2011,10,2234.73,United Kingdom,VINTAGE SNAP CARDS,Stationery & Office,13.8424,228.2755,Active,2,305.45000000000005,61.09000000000001,420.3859
16078,2011,1,79.2,United Kingdom,PICNIC BASKET WICKER SMALL,Home & Kitchen,0.0,0.0,Inactive,1,79.2,15.840000000000002,154.7976
16079,2011,3,1352.0,United Kingdom,PAPER CHAIN KIT 50'S CHRISTMAS ,Seasonal & Gifts,11.5845,495.395,Active,0,508.22,101.644,869.3242
16080,2011,2,217.16,United Kingdom,CAMOUFLAGE LED TORCH,Seasonal & Gifts,2.2504,135.7961,Active,2,130.26,26.052,207.8852
16081,2010,4,1637.14,United Kingdom,ASSORTED COLOUR BIRD ORNAMENT,Decorations & Craft,4.0807,435.6574,Active,2,157.6,31.52,969.8753
16081,2011,4,2641.82,United Kingdom,ASSORTED COLOUR BIRD ORNAMENT,Decorations & Craft,4.8381,702.2057,Active,2,410.53,82.106,1340.8542
16083,2010,3,1371.78,United Kingdom,PAPER CHAIN KIT 50'S CHRISTMAS ,Seasonal & Gifts,11.9018,502.613,Active,0,337.98,67.596,1051.1795
16083,2011,1,979.64,United Kingdom,POPCORN HOLDER,Home & Kitchen,0.0,0.0,Active,0,979.64,195.928,1914.7211000000002
16085,2011,5,981.51,United Kingdom,WORLD WAR 2 GLIDERS ASSTD DESIGNS,Garden & Outdoor,5.0586,206.1503,Active,2,181.35,36.27,386.66560000000004
16086,2010,5,1459.05,United Kingdom,CAMOUFLAGE LED TORCH,Seasonal & Gifts,6.2659,305.9779,Active,2,177.26,35.452,678.5179
16086,2011,4,944.13,United Kingdom,JUMBO BAG RED RETROSPOT,Garden & Outdoor,4.4311,251.7971,Active,2,101.19,20.238,488.2976
16091,2011,2,315.06,United Kingdom,COLOUR GLASS T-LIGHT HOLDER HANGING,Home & Kitchen,1.9534,194.9919,Active,1,157.25,31.450000000000003,307.9508
16092,2011,3,817.86,United Kingdom,PACK OF 60 DINOSAUR CAKE CASES,Seasonal & Gifts,3.5637,300.4801,Active,0,310.87,62.17400000000001,525.1899
16094,2011,4,1078.23,United Kingdom,60 TEATIME FAIRY CAKE CASES,Seasonal & Gifts,5.5953,287.3748,Active,2,252.1,50.42,530.3457000000001
16096,2011,1,320.62,United Kingdom,TRAVEL CARD WALLET RETROSPOT,Stationery & Office,0.0,0.0,Inactive,1,320.62,64.12400000000001,626.6566
16098,2010,7,2280.98,United Kingdom,ZINC FOLKART SLEIGH BELLS,Seasonal & Gifts,7.1366,336.1706,Active,2,430.6,86.12,711.1459
16098,2011,6,1575.03,United Kingdom,JUMBO SHOPPER VINTAGE RED PAISLEY,Stationery & Office,6.1984,272.6869,Active,2,421.8,84.36000000000001,481.211
16099,2011,3,731.9,United Kingdom,JUMBO BAG APPLES,Seasonal & Gifts,4.1169,269.1121,Active,2,318.3,63.660000000000004,461.9699
16101,2011,1,1290.7,United Kingdom,WRAP GINGHAM ROSE ,Seasonal & Gifts,0.0,0.0,Active,0,1290.7,258.14000000000004,2522.6926000000003
16102,2011,3,1842.14,United Kingdom,60 CAKE CASES VINTAGE CHRISTMAS,Seasonal & Gifts,6.138,674.2537,Active,0,839.76,167.952,1155.0209
16103,2011,6,1429.64,United Kingdom,RIDGED GLASS FINGER BOWL,Seasonal & Gifts,7.7769,247.5863,Active,2,204.46,40.892,472.47139999999996
16104,2011,1,298.21,United Kingdom,LONDON BUS COFFEE MUG,Home & Kitchen,0.0,0.0,Active,0,302.36,60.47200000000001,582.0259
16105,2011,1,336.96,United Kingdom,SMALL RED RETROSPOT WINDMILL,Garden & Outdoor,0.0,0.0,Inactive,1,336.96,67.392,658.5934
16107,2011,7,3204.1600000000003,United Kingdom,RABBIT NIGHT LIGHT,Home & Kitchen,10.8374,471.9708,Active,2,532.9,106.58,879.6215
