Customer ID,Year,Frequency,Monetary_Value,Province,Best_Selling_Product,Market_Group,CLV
15652,2011,1,337.74,United Kingdom,"ASSORTED FLOWER COLOUR ""LEIS""",Garden & Outdoor,727.6659
15653,2011,2,877.4399999999999,United Kingdom,CHRISTMAS RETROSPOT ANGEL WOOD,Seasonal & Gifts,945.2288
15654,2011,2,922.53,United Kingdom,VINTAGE BILLBOARD LOVE/HATE MUG,Seasonal & Gifts,993.8024
15656,2011,4,748.5,United Kingdom,RED ROCKING HORSE HAND PAINTED,Decorations & Craft,403.1636
15658,2009,1,321.65,United Kingdom,KINGS CHOICE GIANT TUBE MATCHES,Home & Kitchen,135.7733
15658,2010,3,1077.72,United Kingdom,CHRISTMAS METAL TAGS ASSORTED ,Seasonal & Gifts,878.9505
15658,2011,4,717.9,United Kingdom,ROSES REGENCY TEACUP AND SAUCER ,Home & Kitchen,386.6816
15659,2010,2,226.04,United Kingdom,FLUTED ANTIQUE CANDLE HOLDER,Home & Kitchen,276.5254
15659,2011,1,306.45,United Kingdom,FLUTED ANTIQUE CANDLE HOLDER,Home & Kitchen,660.2511
15660,2010,7,1212.13,United Kingdom,MULTI COLOUR SILVER T-LIGHT HOLDER,Home & Kitchen,423.673
15660,2011,8,1391.56,United Kingdom,MULTI COLOUR SILVER T-LIGHT HOLDER,Home & Kitchen,374.7671
15661,2010,6,906.15,United Kingdom,HEART OF WICKER SMALL,Seasonal & Gifts,369.512
15661,2011,2,309.8,United Kingdom,HEART OF WICKER SMALL,Seasonal & Gifts,333.7344
15662,2009,1,105.85,United Kingdom,PAINTED BIRD ASSORTED CHRISTMAS,Seasonal & Gifts,44.6809
15662,2010,1,177.88000000000002,United Kingdom,FRENCH ENAMEL UTENSIL HOLDER,Home & Kitchen,435.218
15664,2010,3,845.1,United Kingdom,LUNCH BAG RED SPOTTY,Garden & Outdoor,689.2338
15664,2011,1,386.43,United Kingdom,ASSORTED COLOUR BIRD ORNAMENT,Decorations & Craft,832.5693
15665,2010,3,1764.86,United Kingdom,WHITE JEWELLED HEART DECORATION,Seasonal & Gifts,1439.3578
15665,2011,2,2222.21,United Kingdom,ETCHED GLASS COASTER,Home & Kitchen,2393.8924
15666,2010,2,632.9399999999999,United Kingdom,MAGIC DRAWING SLATE LEAP FROG ,Garden & Outdoor,774.3054
15669,2011,4,684.34,United Kingdom,RABBIT NIGHT LIGHT,Home & Kitchen,368.6052
15670,2010,1,152.15,United Kingdom,CITRONELLA CANDLE GARDEN POT,Home & Kitchen,372.2646
15670,2011,1,173.05,United Kingdom,FELT EGG COSY BLUE RABBIT ,Seasonal & Gifts,372.8388
15671,2011,7,2657.13,United Kingdom,PAPER CHAIN KIT 50'S CHRISTMAS ,Seasonal & Gifts,817.8324
15673,2010,5,3478.09,United Kingdom,CHRISTMAS STAR WISH LIST CHALKBOARD,Seasonal & Gifts,1701.9647
15673,2011,4,2726.23,United Kingdom,SET 12 KIDS  WHITE CHALK STICKS,Seasonal & Gifts,1468.4259
15674,2009,1,462.46,United Kingdom,WORLD WAR 2 GLIDERS ASSTD DESIGNS,Garden & Outdoor,195.2113
15674,2010,7,4039.17,United Kingdom,WORLD WAR 2 GLIDERS ASSTD DESIGNS,Garden & Outdoor,1411.8022
15674,2011,4,2111.89,United Kingdom,WORLD WAR 2 GLIDERS ASSTD DESIGNS,Garden & Outdoor,1137.5247
15675,2010,1,218.35,United Kingdom,PARTY CONE CHRISTMAS DECORATION ,Seasonal & Gifts,534.2357
15675,2011,3,323.69,United Kingdom,PIECE OF CAMO STATIONERY SET,Seasonal & Gifts,232.4651
15676,2011,3,3435.76,United Kingdom,CHRISTMAS TREE PAINTED ZINC ,Seasonal & Gifts,2467.4655
15677,2010,2,648.4,United Kingdom,BLACK TEA TOWEL CLASSIC DESIGN,Home & Kitchen,793.2183
15677,2011,1,657.23,United Kingdom,60 CAKE CASES VINTAGE CHRISTMAS,Seasonal & Gifts,1416.0119
15678,2010,2,1473.24,United Kingdom,WOODEN HEART CHRISTMAS SCANDINAVIAN,Seasonal & Gifts,1802.2841
15678,2011,1,352.7,United Kingdom,JUMBO BAG RED RETROSPOT,Garden & Outdoor,759.8975
15679,2011,4,781.28,United Kingdom,TRAVEL CARD WALLET SUKI,Stationery & Office,420.8199
15680,2009,1,311.5,United Kingdom,DISCO BALL CHRISTMAS DECORATION,Seasonal & Gifts,131.4888
15680,2010,7,2862.4,United Kingdom,PLACE SETTING WHITE HEART,Seasonal & Gifts,1000.4884
15680,2011,2,854.79,United Kingdom,WRAP 50'S  CHRISTMAS,Seasonal & Gifts,920.829
15681,2010,9,1563.54,United Kingdom,PLACE SETTING WHITE HEART,Seasonal & Gifts,425.0562
15681,2011,5,1426.16,United Kingdom,HANGING HEART JAR T-LIGHT HOLDER,Seasonal & Gifts,614.5366
15682,2010,2,318.24,United Kingdom,BUNNY EGG GARLAND,Seasonal & Gifts,389.318
15683,2010,1,330.79,United Kingdom,MINI PAINT SET VINTAGE ,Decorations & Craft,809.3421
15683,2011,1,193.75,United Kingdom,FUNKY DIVA PEN,Stationery & Office,417.4373
15684,2009,1,109.4,United Kingdom,12 PENCILS SMALL TUBE RED SPOTTY,Stationery & Office,46.1794
15684,2010,2,64.55,United Kingdom,BAKING SET 9 PIECE RETROSPOT ,Garden & Outdoor,78.9671
15687,2011,9,2993.1,United Kingdom,PACK OF 60 PINK PAISLEY CAKE CASES,Stationery & Office,716.52
15689,2010,2,370.43,United Kingdom,POTTING SHED TEA MUG,Home & Kitchen,453.1645
15689,2011,1,150.6,United Kingdom,GUMBALL MAGAZINE RACK,Home & Kitchen,324.47
15690,2011,2,239.76,United Kingdom,DECORATION SITTING BUNNY,Seasonal & Gifts,258.2833
15691,2009,1,161.8,United Kingdom,ANTIQUE SILVER TEA GLASS ETCHED,Seasonal & Gifts,68.2982
15691,2010,2,272.7,United Kingdom,RIBBON REEL LACE DESIGN ,Seasonal & Gifts,333.6068
15691,2011,1,136.8,United Kingdom,PACK OF 6 BIRDY GIFT TAGS,Seasonal & Gifts,294.7377
15694,2009,1,357.87,United Kingdom,BLACK RECORD COVER FRAME,Home & Kitchen,151.0623
15694,2010,11,3973.54,United Kingdom,BLACK RECORD COVER FRAME,Home & Kitchen,883.8216
15694,2011,11,5632.07,United Kingdom,BLACK RECORD COVER FRAME,Home & Kitchen,1103.1255
15695,2010,2,721.06,United Kingdom,ASSORTED COLOUR BIRD ORNAMENT,Decorations & Craft,882.1068
15695,2011,2,409.98,United Kingdom,PACK OF 12 LONDON TISSUES ,Seasonal & Gifts,441.654
15696,2010,5,1170.11,United Kingdom,ANTIQUE SILVER TEA GLASS ETCHED,Seasonal & Gifts,572.5803
15696,2011,8,2711.11,United Kingdom,CHINESE DRAGON PAPER LANTERNS,Stationery & Office,730.141
15700,2011,2,696.68,United Kingdom,FRIDGE MAGNETS US DINER ASSORTED,Seasonal & Gifts,750.5038
15701,2011,4,1529.0,United Kingdom,CHRISTMAS TREE HEART DECORATION,Seasonal & Gifts,823.5634
15704,2010,2,1441.04,United Kingdom,PACK OF 12 HEARTS DESIGN TISSUES ,Seasonal & Gifts,1762.8923
15704,2011,4,2293.62,United Kingdom,ASSORTED COLOUR BIRD ORNAMENT,Decorations & Craft,1235.4097
15706,2011,4,1060.56,United Kingdom,TRADITIONAL MODELLING CLAY,Seasonal & Gifts,571.2481
15707,2011,4,916.98,United Kingdom,CARD MOTORBIKE SANTA,Seasonal & Gifts,493.9118
15708,2010,3,969.19,United Kingdom,CACTI T-LIGHT CANDLES,Home & Kitchen,790.4372
15708,2011,6,2917.96,United Kingdom,WHITE HANGING HEART T-LIGHT HOLDER,Seasonal & Gifts,1047.7982
15709,2010,1,194.6,United Kingdom,PACK OF 12 PINK PAISLEY TISSUES ,Stationery & Office,476.1267
15709,2011,1,133.25,United Kingdom,SMOKEY GREY COLOUR D.O.F. GLASS,Seasonal & Gifts,287.0891
15711,2010,2,420.25,United Kingdom,DECORATION  BUTTERFLY  MAGIC GARDEN,Seasonal & Gifts,514.1117
15712,2009,1,255.5,United Kingdom,DOOR MAT FAIRY CAKE,Home & Kitchen,107.8504
15712,2010,6,2144.55,United Kingdom,HANGING HEART ZINC T-LIGHT HOLDER,Seasonal & Gifts,874.5098
15712,2011,5,1072.36,United Kingdom,VICTORIAN GLASS HANGING T-LIGHT,Home & Kitchen,462.0832
15713,2009,1,243.86,United Kingdom,BLUE SCANDINAVIAN PAISLEY WRAP,Seasonal & Gifts,102.937
15713,2010,2,410.23,United Kingdom,PLACE SETTING WHITE HEART,Seasonal & Gifts,501.8537
15713,2011,1,185.55,United Kingdom,PACK OF 12 BLUE PAISLEY TISSUES ,Seasonal & Gifts,399.7703
15714,2010,3,453.93,United Kingdom,ABSTRACT CIRCLE JOURNAL ,Stationery & Office,370.2093
15714,2011,2,330.03000000000003,United Kingdom,WRAP 50'S  CHRISTMAS,Seasonal & Gifts,355.5273
15715,2010,5,658.02,United Kingdom,72 SWEETHEART FAIRY CAKE CASES,Seasonal & Gifts,321.9948
15716,2009,1,214.17,United Kingdom,WHITE HANGING HEART T-LIGHT HOLDER,Seasonal & Gifts,90.4044
15716,2010,7,1696.86,United Kingdom,HEART WOODEN CHRISTMAS DECORATION,Seasonal & Gifts,593.0998
15716,2011,3,571.71,United Kingdom,WHITE HANGING HEART T-LIGHT HOLDER,Seasonal & Gifts,410.5859
15717,2010,4,456.7000000000001,United Kingdom,WHITE HANGING HEART T-LIGHT HOLDER,Seasonal & Gifts,279.3513
15717,2011,1,150.3,United Kingdom,HANGING HEART ZINC T-LIGHT HOLDER,Seasonal & Gifts,323.8236
15719,2009,2,671.67,United Kingdom,PACK OF 72 RETRO SPOT CAKE CASES,Garden & Outdoor,141.761
15719,2010,16,4494.2300000000005,United Kingdom,WHITE HANGING HEART T-LIGHT HOLDER,Seasonal & Gifts,687.2505
15719,2011,13,5028.42,United Kingdom,JUMBO BAG RED RETROSPOT,Garden & Outdoor,833.3697
15720,2010,1,140.49,United Kingdom,BALLOON WATER BOMB PACK OF 35,Toys & Games,343.7361
15720,2011,1,598.73,United Kingdom,CHRISTMAS METAL POSTCARD WITH BELLS,Seasonal & Gifts,1289.9728
15722,2010,6,3022.79,United Kingdom,GREEN ENAMEL+GLASS HAIR COMB,Seasonal & Gifts,1232.6405
15722,2011,5,2211.21,United Kingdom,PINK ENAMEL+GLASS HAIR COMB,Stationery & Office,952.817
15723,2010,4,930.7,United Kingdom,CAMOUFLAGE LED TORCH,Seasonal & Gifts,569.2846
15724,2010,1,92.6,United Kingdom,PINK DOUGHNUT TRINKET POT ,Stationery & Office,226.5639
15724,2011,2,218.25,United Kingdom,LUNCH BOX I LOVE LONDON,Seasonal & Gifts,235.1115
15727,2010,9,5729.6,United Kingdom,WORLD WAR 2 GLIDERS ASSTD DESIGNS,Garden & Outdoor,1557.62
15727,2011,6,3642.11,United Kingdom,WORLD WAR 2 GLIDERS ASSTD DESIGNS,Garden & Outdoor,1307.8301
15728,2010,2,544.6,United Kingdom,CHOCOLATE HOT WATER BOTTLE,Home & Kitchen,666.2349
15729,2010,2,107.55,United Kingdom,MEMO BOARD RETROSPOT  DESIGN,Stationery & Office,131.571
15729,2011,1,85.0,United Kingdom,CLEAR DRAWER KNOB ACRYLIC EDWARDIAN,Seasonal & Gifts,183.1338
15730,2010,2,605.7,United Kingdom,RED RETROSPOT WRAP ,Seasonal & Gifts,740.9814
15730,2011,3,1120.88,United Kingdom,WORLD WAR 2 GLIDERS ASSTD DESIGNS,Garden & Outdoor,804.9843
15732,2010,9,1387.95,United Kingdom,WORLD WAR 2 GLIDERS ASSTD DESIGNS,Garden & Outdoor,377.3211
15732,2011,1,156.02,United Kingdom,WORLD WAR 2 GLIDERS ASSTD DESIGNS,Garden & Outdoor,336.1474
15734,2010,2,923.85,United Kingdom,PARTY BUNTING,Seasonal & Gifts,1130.1893
15734,2011,2,1339.45,United Kingdom,PARTY BUNTING,Seasonal & Gifts,1442.9326
15736,2010,2,1767.12,United Kingdom,MINI HIGHLIGHTER PENS,Home & Kitchen,2161.8014
15737,2011,8,1188.12,United Kingdom,GLASS CHALICE BLUE SMALL ,Seasonal & Gifts,319.9778
15738,2009,1,282.03000000000003,United Kingdom,WORLD WAR 2 GLIDERS ASSTD DESIGNS,Garden & Outdoor,119.0491
15738,2010,25,8278.52,United Kingdom,WORLD WAR 2 GLIDERS ASSTD DESIGNS,Garden & Outdoor,810.2004
15738,2011,15,4482.77,United Kingdom,SET/6 RED SPOTTY PAPER PLATES,Home & Kitchen,643.8796
15741,2010,2,208.62,United Kingdom,PORCELAIN BUTTERFLY OIL BURNER,Garden & Outdoor,255.2147
15743,2011,4,775.96,United Kingdom,HEART OF WICKER SMALL,Seasonal & Gifts,417.9544
15745,2011,4,1094.59,United Kingdom,HOME SWEET HOME HOOK,Home & Kitchen,589.5777
15747,2010,6,1553.17,United Kingdom,NATURAL SLATE RECTANGLE CHALKBOARD,Seasonal & Gifts,633.3555
15747,2011,3,946.64,United Kingdom,NATURAL SLATE RECTANGLE CHALKBOARD,Seasonal & Gifts,679.8501
15748,2010,2,465.4500000000001,United Kingdom,FAIRY CAKE FLANNEL ASSORTED COLOUR,Seasonal & Gifts,569.407
15748,2011,1,144.36,United Kingdom,CARDHOLDER GINGHAM CHRISTMAS TREE,Seasonal & Gifts,311.0258
15749,2011,3,44534.3,United Kingdom,FAIRY CAKE FLANNEL ASSORTED COLOUR,Seasonal & Gifts,31983.2733
15750,2009,2,500.19,United Kingdom,JAPANESE CROCHETED ANIMAL,Toys & Games,105.5688
15750,2010,10,3830.27,United Kingdom,POLKADOT PEN,Stationery & Office,937.15
15750,2011,6,2122.53,United Kingdom,PIG KEYRING WITH LIGHT & SOUND ,Home & Kitchen,762.1705
15751,2009,4,573.29,United Kingdom,ASSORTED TUTTI FRUTTI ROUND BOX,Home & Kitchen,60.4986
15751,2010,7,807.15,United Kingdom,WORLD WAR 2 GLIDERS ASSTD DESIGNS,Garden & Outdoor,282.1212
15752,2010,3,1557.96,United Kingdom,TEATIME GEL PENS ASST,Stationery & Office,1270.6174
15752,2011,6,2366.95,United Kingdom,SMALL CHOCOLATES PINK BOWL,Seasonal & Gifts,849.9383
15754,2010,6,2579.04,United Kingdom,ASSTD DESIGN BUBBLE GUM RING,Garden & Outdoor,1051.6871
15754,2011,3,458.57,United Kingdom,FELTCRAFT BUTTERFLY HEARTS,Seasonal & Gifts,329.3321
15755,2009,1,308.75,United Kingdom,KINGS CHOICE CIGAR BOX MATCHES ,Home & Kitchen,130.328
15755,2010,10,3320.12,United Kingdom,WORLD WAR 2 GLIDERS ASSTD DESIGNS,Garden & Outdoor,812.3319
15755,2011,6,2364.25,United Kingdom,CARAVAN SQUARE TISSUE BOX,Home & Kitchen,848.9688
15756,2011,4,528.01,United Kingdom,NAMASTE SWAGAT INCENSE,Seasonal & Gifts,284.4014
15757,2010,4,2225.94,United Kingdom,GROW YOUR OWN PLANT IN A CAN ,Garden & Outdoor,1361.5488
15757,2011,2,714.42,United Kingdom,WORLD WAR 2 GLIDERS ASSTD DESIGNS,Garden & Outdoor,769.6143
15759,2009,1,125.73,United Kingdom,GIRLS ALPHABET IRON ON PATCHES ,Seasonal & Gifts,53.0725
15759,2010,4,549.4000000000001,United Kingdom,BAG 125g SWIRLY MARBLES,Toys & Games,336.0535
15759,2011,2,155.8,United Kingdom,WOODEN ROUNDERS GARDEN SET ,Garden & Outdoor,167.8367
15762,2011,2,583.75,United Kingdom,60 CAKE CASES VINTAGE CHRISTMAS,Seasonal & Gifts,628.8491
15763,2011,2,1086.92,United Kingdom, 50'S CHRISTMAS GIFT BAG LARGE,Seasonal & Gifts,1170.8927
15764,2010,2,1223.11,United Kingdom,MAGIC DRAWING SLATE DOLLY GIRL ,Toys & Games,1496.2882
15764,2011,6,3279.97,United Kingdom,WORLD WAR 2 GLIDERS ASSTD DESIGNS,Garden & Outdoor,1177.7909
15766,2010,2,516.0,United Kingdom, WHITE CHERRY LIGHTS,Home & Kitchen,631.2472
15766,2011,1,315.06,United Kingdom,GREEN REGENCY TEACUP AND SAUCER,Home & Kitchen,678.8015
15768,2009,5,2036.99,United Kingdom,BATHROOM METAL SIGN,Home & Kitchen,171.9688
15768,2010,26,12650.07,United Kingdom,SMALL HEART FLOWERS HOOK ,Seasonal & Gifts,1190.4177
15768,2011,3,621.8299999999999,United Kingdom,WRAP ALPHABET DESIGN,Seasonal & Gifts,446.5808
15769,2009,1,1980.0,United Kingdom,JUMBO BAG RED WHITE SPOTTY ,Garden & Outdoor,835.7877
15769,2010,20,30471.6,United Kingdom,JUMBO BAG STRAWBERRY,Seasonal & Gifts,3727.7347
15769,2011,25,56160.92,United Kingdom,JUMBO BAG RED RETROSPOT,Garden & Outdoor,4839.9819
15771,2010,3,1006.54,United Kingdom,PARTY BUNTING,Seasonal & Gifts,820.8985
15773,2010,1,138.84,United Kingdom,SMALL POLKADOT CHOCOLATE GIFT BAG ,Seasonal & Gifts,339.6991
15773,2011,1,635.6800000000001,United Kingdom,VINTAGE SNAKES & LADDERS,Stationery & Office,1369.5821
15774,2010,5,1016.29,United Kingdom,WHITE HANGING HEART T-LIGHT HOLDER,Seasonal & Gifts,497.3102
15774,2011,1,270.8,United Kingdom,IVORY WICKER HEART MEDIUM,Seasonal & Gifts,583.4427
15775,2010,1,45.6,United Kingdom,BLACK SILVER FLOWER T-LIGHT HOLDER,Home & Kitchen,111.5693
15775,2011,1,104.9,United Kingdom,FINE WICKER HEART ,Seasonal & Gifts,226.0086
15777,2010,4,1081.05,United Kingdom,WHITE HANGING HEART T-LIGHT HOLDER,Seasonal & Gifts,661.2498
15777,2011,3,681.56,United Kingdom,PINK SPOTS CHOCOLATE NESTING BOXES ,Home & Kitchen,489.4772
15779,2010,2,124.08,United Kingdom,WHITE HANGING HEART T-LIGHT HOLDER,Seasonal & Gifts,151.7929
15780,2010,1,177.15,United Kingdom,BATHROOM METAL SIGN,Home & Kitchen,433.4319
15780,2011,2,298.13,United Kingdom,PACK OF 60 PINK PAISLEY CAKE CASES,Stationery & Office,321.1628
15781,2011,3,345.46,United Kingdom,NOEL GARLAND PAINTED ZINC ,Decorations & Craft,248.0995
15782,2010,1,1399.36,United Kingdom,CHRISTMAS GINGHAM HEART,Seasonal & Gifts,3423.8064
15782,2011,3,2614.74,United Kingdom,LAUREL HEART ANTIQUE SILVER,Seasonal & Gifts,1877.8322
15784,2010,2,848.3299999999999,United Kingdom,HEART IVORY TRELLIS SMALL,Seasonal & Gifts,1037.8022
15785,2009,1,322.92,United Kingdom,72 SWEETHEART FAIRY CAKE CASES,Seasonal & Gifts,136.3094
15785,2010,10,3318.04,United Kingdom,HANGING JAM JAR T-LIGHT HOLDER,Home & Kitchen,811.823
15785,2011,5,2328.9700000000003,United Kingdom,POPCORN HOLDER,Home & Kitchen,1003.5602
15786,2010,2,3582.62,United Kingdom,60 TEATIME FAIRY CAKE CASES,Seasonal & Gifts,4382.7883
15786,2011,3,4919.0,United Kingdom,WRAP ALPHABET DESIGN,Seasonal & Gifts,3532.6866
15787,2011,3,933.26,United Kingdom,CARD CHRISTMAS VILLAGE,Seasonal & Gifts,670.241
15789,2010,6,1962.01,United Kingdom,SMALLFOLKART BAUBLE CHRISTMAS DEC,Seasonal & Gifts,800.0732
15791,2010,3,1995.65,United Kingdom,PACK 20 ENGLISH ROSE PAPER NAPKINS,Stationery & Office,1627.582
15791,2011,2,1612.69,United Kingdom,SET/20 RED RETROSPOT PAPER NAPKINS ,Stationery & Office,1737.2824
15792,2010,2,933.84,United Kingdom,PACK OF 12 PINK PAISLEY TISSUES ,Stationery & Office,1142.4106
15793,2009,1,291.58000000000004,United Kingdom,ANTIQUE SILVER TEA GLASS ETCHED,Seasonal & Gifts,123.0803
15793,2010,4,1142.38,United Kingdom,MULTI COLOUR SILVER T-LIGHT HOLDER,Home & Kitchen,698.7637
15793,2011,3,965.61,United Kingdom,ASSORTED COLOUR BIRD ORNAMENT,Decorations & Craft,693.4738
15794,2009,2,777.0,United Kingdom,BOX OF 9 PEBBLE CANDLES,Home & Kitchen,163.9917
15795,2010,7,1369.86,United Kingdom,SKULLS WRAP,Seasonal & Gifts,478.8042
15795,2011,1,610.01,United Kingdom,PENS ASSORTED FUNNY FACE,Stationery & Office,1314.2757
15796,2010,9,2463.02,United Kingdom,WHITE HANGING HEART T-LIGHT HOLDER,Seasonal & Gifts,669.5842
15796,2011,8,2707.61,United Kingdom,ROSES REGENCY TEACUP AND SAUCER ,Home & Kitchen,729.1982
15797,2010,2,613.6800000000001,United Kingdom,EGG CUP NATURAL CHICKEN,Seasonal & Gifts,750.7437
15797,2011,3,2192.4,United Kingdom,JUMBO BAG PEARS,Seasonal & Gifts,1574.5196
15798,2010,3,1535.37,United Kingdom,"SPRING DEC , HANGING CHICK  GREEN",Seasonal & Gifts,1252.1938
15799,2010,1,537.1999999999999,United Kingdom,"BIRTHDAY CARD, RETRO SPOT",Seasonal & Gifts,1314.3643
15799,2011,3,884.14,United Kingdom,POPART WOODEN PENCILS ASST,Stationery & Office,634.9642
15800,2010,5,530.18,United Kingdom,RIDGED GLASS T-LIGHT HOLDER,Home & Kitchen,259.4377
15800,2011,2,696.89,United Kingdom,ICE CREAM SUNDAE LIP GLOSS,Seasonal & Gifts,750.73
15801,2011,3,1063.95,United Kingdom,DARK BIRD HOUSE TREE DECORATION,Seasonal & Gifts,764.0988
15803,2010,3,1513.84,United Kingdom,PAPER CHAIN KIT VINTAGE CHRISTMAS,Seasonal & Gifts,1234.6346
15803,2011,1,415.8200000000001,United Kingdom,ANTIQUE SILVER T-LIGHT GLASS,Home & Kitchen,895.8904
15804,2011,13,4206.39,United Kingdom,WORLD WAR 2 GLIDERS ASSTD DESIGNS,Garden & Outdoor,697.1332
15805,2009,1,658.5,United Kingdom,PAPER CHAIN KIT RETRO SPOT,Stationery & Office,277.9627
15805,2010,13,4373.05,United Kingdom,"ASSORTED FLOWER COLOUR ""LEIS""",Garden & Outdoor,823.0399
15805,2011,16,5117.38,United Kingdom,"ASSORTED FLOWER COLOUR ""LEIS""",Garden & Outdoor,689.0919
15806,2011,3,784.58,United Kingdom,WORLD WAR 2 GLIDERS ASSTD DESIGNS,Garden & Outdoor,563.4632
15807,2010,2,913.62,United Kingdom,BOYS ALPHABET IRON ON PATCHES,Seasonal & Gifts,1117.6745
15807,2011,3,903.9,United Kingdom,CHRISTMAS RETROSPOT STAR WOOD,Seasonal & Gifts,649.1554
15808,2009,2,1875.32,United Kingdom,JUMBO BAG RED WHITE SPOTTY ,Garden & Outdoor,395.8003
15808,2010,17,13835.11,United Kingdom,JUMBO  BAG BAROQUE BLACK WHITE,Seasonal & Gifts,1991.1934
15808,2011,2,1469.82,United Kingdom,JUMBO BAG RED RETROSPOT,Garden & Outdoor,1583.3747
15809,2010,2,758.67,United Kingdom,PARTY CONE CHRISTMAS DECORATION ,Seasonal & Gifts,928.1168
15809,2011,5,515.77,United Kingdom,RED POLKADOT COFFEE  MUG,Home & Kitchen,222.2468
15810,2010,4,1607.06,United Kingdom,PARTY BUNTING,Seasonal & Gifts,982.9962
15810,2011,4,1391.98,United Kingdom,RETROSPOT PARTY BAG + STICKER SET,Seasonal & Gifts,749.7605
15811,2010,3,1612.73,United Kingdom,BIRTHDAY BANQUET GIFT WRAP,Seasonal & Gifts,1315.2859
15811,2011,4,1779.82,United Kingdom,ASSTD MULTICOLOUR CIRCLES MUG,Home & Kitchen,958.6622
15812,2009,1,290.72,United Kingdom,12 PENCILS SMALL TUBE RED SPOTTY,Stationery & Office,122.7173
15812,2010,6,3109.61,United Kingdom,ASSORTED SHAPES PHOTO CLIP SILVER ,Decorations & Craft,1268.0442
15812,2011,5,1801.14,United Kingdom,ASSORTED SHAPES PHOTO CLIP SILVER ,Decorations & Craft,776.1166
15813,2011,2,1303.91,United Kingdom,REGENCY TEA PLATE GREEN ,Home & Kitchen,1404.6469
15814,2010,2,689.11,United Kingdom,MULTI COLOUR SILVER T-LIGHT HOLDER,Home & Kitchen,843.0208
15814,2011,4,1945.33,United Kingdom,HOME SWEET HOME MUG,Home & Kitchen,1047.8107
15815,2011,5,2100.6,United Kingdom,BLUE HARMONICA IN BOX ,Home & Kitchen,905.1549
15816,2010,2,144.14999999999998,United Kingdom,PEARL CRYSTAL PUMPKIN T-LIGHT HLDR,Seasonal & Gifts,176.3455
15817,2010,3,2766.4,United Kingdom,COLOUR GLASS T-LIGHT HOLDER HANGING,Home & Kitchen,2256.1784
15819,2010,6,2029.34,United Kingdom,PENS ASSORTED FUNNY FACE,Stationery & Office,827.5291
15819,2011,4,1905.45,United Kingdom,ASSTD DESIGN 3D PAPER STICKERS,Stationery & Office,1026.3302
15821,2011,2,570.96,United Kingdom,LUNCH BAG PINK POLKADOT,Stationery & Office,615.071
15822,2009,1,474.32,United Kingdom,IVORY HANGING DECORATION  HEART,Seasonal & Gifts,200.2176
15822,2010,4,920.47,United Kingdom,VICTORIAN GLASS HANGING T-LIGHT,Home & Kitchen,563.0272
15822,2011,1,445.27,United Kingdom,IVORY HANGING DECORATION  HEART,Seasonal & Gifts,959.3409
15823,2009,2,3867.17,United Kingdom,PACK OF 12 HEARTS DESIGN TISSUES ,Seasonal & Gifts,816.1952
15824,2010,2,890.94,United Kingdom,COLOUR GLASS. STAR T-LIGHT HOLDER,Home & Kitchen,1089.929
15826,2010,1,943.97,United Kingdom,60 TEATIME FAIRY CAKE CASES,Seasonal & Gifts,2309.6062
15826,2011,3,1654.31,United Kingdom,ASSORTED COLOUR BIRD ORNAMENT,Decorations & Craft,1188.0787
15827,2010,16,1957.98,United Kingdom,60 TEATIME FAIRY CAKE CASES,Seasonal & Gifts,299.4113
15827,2011,12,1645.16,United Kingdom,PACK OF 60 DINOSAUR CAKE CASES,Seasonal & Gifts,295.3769
15829,2011,2,636.14,United Kingdom,EMPIRE TISSUE BOX,Home & Kitchen,685.2866
15831,2011,3,794.64,United Kingdom,SMALL FOLDING SCISSOR(POINTED EDGE),Stationery & Office,570.6879
15834,2010,3,1539.24,United Kingdom,EMPIRE GIFT WRAP,Seasonal & Gifts,1255.35
15834,2011,4,2222.65,United Kingdom,MULTI COLOUR SILVER T-LIGHT HOLDER,Home & Kitchen,1197.1832
15835,2011,4,954.09,United Kingdom,6 RIBBONS SHIMMERING PINKS ,Seasonal & Gifts,513.9003
15837,2010,1,385.03,United Kingdom,BLUE SPOTS  WRAP,Seasonal & Gifts,942.0508
15837,2011,1,391.98,United Kingdom,RED ROCKING HORSE HAND PAINTED,Decorations & Craft,844.5268
15838,2009,1,495.0,United Kingdom,JUMBO BAG RED WHITE SPOTTY ,Garden & Outdoor,208.9469
15838,2010,15,40024.92,United Kingdom,BROCADE RING PURSE ,Seasonal & Gifts,6528.5833
15838,2011,18,32685.58,United Kingdom,JUMBO BAG RED RETROSPOT,Garden & Outdoor,3912.3098
15839,2011,3,1048.49,United Kingdom,HOUSE SHAPE PENCIL SHARPENER,Stationery & Office,752.9959
15840,2011,2,355.56,United Kingdom,WORLD WAR 2 GLIDERS ASSTD DESIGNS,Garden & Outdoor,383.0297
15841,2009,2,603.75,United Kingdom,ETCHED GLASS DROPLET DECORATION,Seasonal & Gifts,127.426
15841,2010,3,914.6,United Kingdom,PAPER POCKET TRAVELING FAN ,Stationery & Office,745.9157
15841,2011,4,1224.06,United Kingdom,PARTY BUNTING,Seasonal & Gifts,659.3139
15842,2010,2,548.8,United Kingdom,T-LIGHT GLASS FLUTED ANTIQUE,Home & Kitchen,671.373
15845,2010,3,714.51,United Kingdom,SET 12 RETRO WHITE CHALK STICKS,Seasonal & Gifts,582.7292
