Customer ID,Year,Frequency,Monetary_Value,Province,Best_Selling_Product,Market_Group,CLV,Predicted_Purchases,Predicted_Monetary_Value,Customer_State,Cluster_Label
15021,2010,4,826.91,United Kingdom,10 COLOUR SPACEBOY PEN,Stationery & Office,505.799,7.4924,220.6979,Active,0
15021,2011,8,1673.68,United Kingdom,WOODEN PICTURE FRAME WHITE FINISH,Home & Kitchen,450.7461,9.3441,215.0579,Active,2
15022,2010,1,281.05,United Kingdom,RED HANGING HEART T-LIGHT HOLDER,Seasonal & Gifts,687.6435,0.0,0.0,Inactive,1
15022,2011,4,852.39,United Kingdom,BUBBLEGUM RING ASSORTED,Toys & Games,459.1218,14.2941,227.4579,Active,0
15023,2010,10,5283.39,United Kingdom,WHITE HANGING HEART T-LIGHT HOLDER,Seasonal & Gifts,1292.6841,9.7151,539.1195,Active,2
15023,2011,10,6272.11,United Kingdom,WHITE HANGING HEART T-LIGHT HOLDER,Seasonal & Gifts,1351.3355,9.7104,639.9303,Active,2
15024,2010,8,2414.18,United Kingdom,ASSORTED COLOUR BIRD ORNAMENT,Decorations & Craft,738.3451,22.2127,309.9671,Active,0
15024,2011,8,1145.21,United Kingdom,ASSORTED COLOUR BIRD ORNAMENT,Decorations & Craft,308.4214,8.4382,147.3243,Active,2
15025,2010,1,609.88,United Kingdom,BOTANICAL LAVENDER GIFT WRAP ,Seasonal & Gifts,1492.19,0.0,0.0,Inactive,1
15025,2011,1,361.96,United Kingdom,ICE CREAM PEN LIP GLOSS ,Stationery & Office,779.8483,0.0,0.0,Active,0
15026,2010,2,579.89,United Kingdom,HEART IVORY TRELLIS LARGE,Seasonal & Gifts,709.4068,4.8353,355.1229,Active,0
15026,2011,3,464.2,United Kingdom,VINTAGE CREAM DOG FOOD CONTAINER,Stationery & Office,333.3752,3.4637,171.4247,Active,2
15027,2010,6,2129.45,United Kingdom,ASSORTED CREEPY CRAWLIES,Seasonal & Gifts,868.3522,6.8,368.4036,Active,2
15027,2011,4,1066.15,United Kingdom,HEART FILIGREE DOVE  SMALL,Seasonal & Gifts,574.2591,5.2189,284.1699,Active,2
15028,2010,3,521.78,United Kingdom,PACK OF 12 LONDON TISSUES ,Seasonal & Gifts,425.5455,11.1262,192.4365,Active,0
15028,2011,3,441.16,United Kingdom,PACK OF 12 LONDON TISSUES ,Seasonal & Gifts,316.8285,11.3639,163.0171,Active,0
15030,2010,6,1461.63,United Kingdom,VICTORIAN GLASS HANGING T-LIGHT,Home & Kitchen,596.027,6.4497,253.1092,Active,2
15030,2011,2,518.28,United Kingdom,ENGLISH ROSE GARDEN SECATEURS,Garden & Outdoor,558.321,2.3148,317.87,Active,2
15031,2009,1,249.17,United Kingdom,"POPCORN HOLDER , LARGE",Home & Kitchen,105.1784,0.0,0.0,Active,0
15031,2010,9,2200.58,United Kingdom,BLUE SPOT CERAMIC DRAWER KNOB,Garden & Outdoor,598.2386,8.3286,250.3902,Active,2
15031,2011,4,653.19,United Kingdom,POPCORN HOLDER,Home & Kitchen,351.8269,4.5837,174.6088,Active,2
15032,2009,1,1505.4,United Kingdom,JUMBO  BAG BAROQUE BLACK WHITE,Seasonal & Gifts,635.4519,0.0,0.0,Active,0
15032,2010,6,7316.15,United Kingdom,JUMBO BAG RED RETROSPOT,Garden & Outdoor,2983.3972,7.2996,1263.851,Active,2
15032,2011,1,2188.5,United Kingdom,JUMBO  BAG BAROQUE BLACK WHITE,Seasonal & Gifts,4715.1562,0.0,0.0,Inactive,1
15033,2011,10,2553.88,United Kingdom,BROCADE RING PURSE ,Seasonal & Gifts,550.2373,9.6097,260.8163,Active,2
15034,2010,7,4777.44,United Kingdom,SMALL POPCORN HOLDER,Home & Kitchen,1669.8479,9.2242,703.4012,Active,2
15034,2011,7,3453.76,United Kingdom,POPCORN HOLDER,Home & Kitchen,1063.0254,6.6665,508.6872,Active,2
15036,2011,3,429.56,United Kingdom,CUBIC MUG FLOCK BLUE ON BROWN,Home & Kitchen,308.4979,4.7581,158.7842,Active,0
15037,2010,2,397.76,United Kingdom,PARTY TIME PENCIL ERASERS,Seasonal & Gifts,486.5986,8.3186,244.9969,Active,0
15038,2010,4,579.67,United Kingdom,LARGE STRIPES CHOCOLATE GIFT BAG,Seasonal & Gifts,354.5688,11.3346,155.1035,Active,0
15038,2011,5,566.86,United Kingdom,VINTAGE RED ENAMEL TRIM MUG ,Home & Kitchen,244.2617,6.2321,119.4696,Active,2
15039,2009,3,579.52,United Kingdom,COLOUR GLASS. STAR T-LIGHT HOLDER,Home & Kitchen,81.5413,15.7735,213.5065,Active,0
15039,2010,45,20087.03,United Kingdom,"ASSORTED FLOWER COLOUR ""LEIS""",Garden & Outdoor,1092.1516,40.8331,448.226,Active,2
15039,2011,45,18474.93,United Kingdom,"ASSORTED FLOWER COLOUR ""LEIS""",Garden & Outdoor,884.5448,40.9433,412.2601,Active,2
15041,2010,1,109.05,United Kingdom,ANTIQUE SILVER TEA GLASS ETCHED,Seasonal & Gifts,266.812,0.0,0.0,Active,0
15041,2011,1,179.93,United Kingdom,HEART DECORATION RUSTIC HANGING ,Seasonal & Gifts,387.6619,0.0,0.0,Active,1
15042,2010,1,179.52,United Kingdom,ANTIQUE SILVER TEA GLASS ENGRAVED,Seasonal & Gifts,439.2306,0.0,0.0,Inactive,1
15042,2011,1,135.93,United Kingdom,SWEETHEART WIRE FRUIT BOWL,Seasonal & Gifts,292.8632,0.0,0.0,Inactive,1
15043,2010,5,2318.32,United Kingdom,JUMBO BAG TOYS ,Toys & Games,1134.4441,6.4196,485.6045,Active,0
15043,2011,1,537.0,United Kingdom,JUMBO BAG PINK VINTAGE PAISLEY,Stationery & Office,1156.9746,0.0,0.0,Active,0
15044,2009,2,1708.5,United Kingdom,WHITE HANGING HEART T-LIGHT HOLDER,Seasonal & Gifts,360.5917,11.3977,1037.5435,Active,0
15044,2010,17,8515.33,United Kingdom,WHITE HANGING HEART T-LIGHT HOLDER,Seasonal & Gifts,1225.5537,15.3926,506.6142,Active,2
15044,2011,13,5545.18,United Kingdom,LETTER SHAPE PENCIL SHARPENER,Stationery & Office,919.0134,12.2409,433.1086,Active,2
15045,2011,2,735.66,United Kingdom,3 HOOK PHOTO SHELF ANTIQUE WHITE,Home & Kitchen,792.4953,1.9814,449.3101,Active,1
15046,2010,10,2533.37,United Kingdom,ASSORTED COLOUR BIRD ORNAMENT,Decorations & Craft,619.8382,9.0382,258.7251,Active,2
15046,2011,15,5071.47,United Kingdom,ASSORTED COLOUR BIRD ORNAMENT,Decorations & Craft,728.4372,13.917,342.5987,Active,2
15048,2010,1,98.7,United Kingdom,RED STAR CARD HOLDER,Home & Kitchen,241.4887,0.0,0.0,Active,0
15048,2011,3,282.3,United Kingdom,GROW A FLYTRAP OR SUNFLOWER IN TIN,Home & Kitchen,202.7399,4.1463,105.047,Active,2
15050,2010,2,2349.5,United Kingdom,HEART IVORY TRELLIS SMALL,Seasonal & Gifts,2874.2543,3.6522,1425.1278,Active,0
15050,2011,3,1737.69,United Kingdom,FILIGRIS HEART WITH BUTTERFLY,Seasonal & Gifts,1247.9598,8.8594,636.1385,Active,0
15051,2009,1,580.02,United Kingdom,AGED GLASS SILVER T-LIGHT HOLDER,Home & Kitchen,244.8351,0.0,0.0,Active,0
15051,2010,5,1963.53,United Kingdom,AGED GLASS SILVER T-LIGHT HOLDER,Home & Kitchen,960.8316,5.1881,411.4372,Active,2
15051,2011,3,1383.36,United Kingdom,AGED GLASS SILVER T-LIGHT HOLDER,Home & Kitchen,993.49,5.6319,506.8387,Active,0
15053,2011,3,693.95,United Kingdom,PENS ASSORTED FUNNY FACE,Stationery & Office,498.3753,3.5119,255.2637,Active,2
15054,2011,2,302.1,United Kingdom,CACTI T-LIGHT CANDLES,Home & Kitchen,325.4395,7.6648,187.1556,Active,0
15055,2009,1,244.42,United Kingdom,CHINESE DRAGON PAPER LANTERNS,Stationery & Office,103.1733,0.0,0.0,Active,0
15055,2010,2,304.7,United Kingdom,TEA BAG PLATE RED SPOTTY ,Home & Kitchen,372.7539,2.2349,188.7277,Active,0
15057,2009,1,304.1,United Kingdom,BLUE 3 PIECE MINI DOTS CUTLERY SET,Seasonal & Gifts,128.3652,0.0,0.0,Active,0
15057,2010,2,1462.36,United Kingdom,BLACK RECORD COVER FRAME,Home & Kitchen,1788.9741,2.2118,888.7135,Active,2
15057,2011,2,1489.5,United Kingdom,TEA PARTY  WRAPPING PAPER ,Seasonal & Gifts,1604.5751,0.8044,905.1238,Inactive,1
15058,2010,5,1285.04,United Kingdom,PINK BLUE FELT CRAFT TRINKET BOX,Home & Kitchen,628.8201,5.3026,269.6019,Active,2
15058,2011,11,2102.54,United Kingdom,CHRISTMAS CRAFT LITTLE FRIENDS,Seasonal & Gifts,411.814,10.9784,194.8843,Active,2
15059,2009,1,280.94,United Kingdom,DISCO BALL CHRISTMAS DECORATION,Seasonal & Gifts,118.589,0.0,0.0,Active,0
15059,2010,9,1871.74,United Kingdom,WHITE JEWELLED HEART DECORATION,Seasonal & Gifts,508.8417,8.36,213.0444,Active,2
15059,2011,9,1337.72,United Kingdom,DISCO BALL CHRISTMAS DECORATION,Seasonal & Gifts,320.2376,8.4984,152.3968,Active,2
15060,2011,4,293.0,United Kingdom,DISCO BALL CHRISTMAS DECORATION,Seasonal & Gifts,157.8182,21.9392,79.048,Active,0
15061,2009,9,14312.54,United Kingdom,ROTATING SILVER ANGELS T-LIGHT HLDR,Home & Kitchen,671.2819,39.5835,1625.9237,Active,0
15061,2010,82,77491.55,United Kingdom,ASSORTED COLOUR BIRD ORNAMENT,Decorations & Craft,2312.1725,72.6485,947.0885,Active,3
15061,2011,36,34583.48,United Kingdom,BLUE POLKADOT WRAP,Seasonal & Gifts,2069.7396,33.3505,965.533,Active,2
15062,2010,5,1806.84,United Kingdom,WRAP CHRISTMAS SCREEN PRINT,Seasonal & Gifts,884.1571,6.0225,378.6819,Active,2
15062,2011,3,778.78,United Kingdom,WRAP CHRISTMAS SCREEN PRINT,Seasonal & Gifts,559.2977,3.4037,286.2192,Active,2
15064,2009,1,274.99,United Kingdom,CAKES AND BOWS GIFT  TAPE,Seasonal & Gifts,116.0774,0.0,0.0,Active,0
15064,2010,3,879.42,United Kingdom,MAGIC DRAWING SLATE CIRCUS PARADE  ,Toys & Games,717.224,4.1086,322.9441,Active,2
15065,2010,1,168.73,United Kingdom,SPACEBOY BIRTHDAY CARD,Seasonal & Gifts,412.8308,0.0,0.0,Active,0
15065,2011,4,3158.13,United Kingdom,SPACEBOY GIFT WRAP,Seasonal & Gifts,1701.0597,4.4379,839.1862,Active,2
15067,2010,2,2118.12,United Kingdom,MAGIC DRAWING SLATE BUNNIES ,Toys & Games,2591.1962,2.4093,1285.2226,Active,2
15067,2011,3,1744.76,United Kingdom,SMALL CERAMIC TOP STORAGE JAR ,Home & Kitchen,1253.0373,3.4089,638.7185,Active,2
15068,2010,2,621.54,United Kingdom,ASSORTED SANSKRIT MINI NOTEBOOK,Stationery & Office,760.3592,2.306,380.3068,Active,2
15068,2011,2,553.36,United Kingdom,SMALL FOLDING SCISSOR(POINTED EDGE),Stationery & Office,596.1112,2.4601,339.0814,Active,2
15070,2009,1,324.8,United Kingdom,12 PENCILS SMALL TUBE RED SPOTTY,Stationery & Office,137.1029,0.0,0.0,Active,0
15070,2010,2,412.25,United Kingdom,PAPER CHAIN KIT 50'S CHRISTMAS ,Seasonal & Gifts,504.3249,2.6258,253.7584,Active,2
15071,2010,2,473.49,United Kingdom,"DECORATION HEN ON NEST, HANGING",Seasonal & Gifts,579.2427,2.7841,290.7875,Active,2
15071,2011,2,982.07,United Kingdom,PHOTO FRAME CORNICE,Home & Kitchen,1057.9423,2.203,598.3034,Active,2
15073,2010,5,1744.61,United Kingdom,PACK OF 72 RETRO SPOT CAKE CASES,Garden & Outdoor,853.7055,4.9043,365.673,Active,2
15073,2011,3,1043.41,United Kingdom,FINE WICKER HEART ,Seasonal & Gifts,749.3474,4.8313,382.7863,Active,2
15074,2010,2,817.46,United Kingdom,PACK OF 12 BLUE PAISLEY TISSUES ,Seasonal & Gifts,1000.0374,3.6763,498.771,Active,0
15074,2011,1,735.67,United Kingdom,60 CAKE CASES DOLLY GIRL DESIGN,Garden & Outdoor,1585.0121,0.0,0.0,Active,0
15076,2010,2,566.89,United Kingdom,60 TEATIME FAIRY CAKE CASES,Seasonal & Gifts,693.5033,2.101,347.2624,Active,1
15076,2011,1,880.85,United Kingdom,AREA PATROLLED METAL SIGN,Garden & Outdoor,1897.8046,0.0,0.0,Active,1
15077,2009,1,873.48,United Kingdom,SMALL HANGING IVORY/RED WOOD BIRD,Garden & Outdoor,368.709,0.0,0.0,Active,0
15077,2010,1,1554.6,United Kingdom,EDWARDIAN PARASOL BLACK,Seasonal & Gifts,3803.6312,0.0,0.0,Active,1
15078,2009,2,753.6600000000001,United Kingdom,FROG CANDLE,Home & Kitchen,159.0656,9.5543,460.1939,Active,0
15078,2010,22,7598.610000000001,United Kingdom,JUMBO STORAGE BAG SUKI,Home & Kitchen,845.0672,21.7202,348.44,Active,2
15078,2011,28,8924.460000000001,United Kingdom,JUMBO BAG RED RETROSPOT,Garden & Outdoor,686.7101,26.9607,320.9255,Active,2
15079,2009,2,738.53,United Kingdom,60 TEATIME FAIRY CAKE CASES,Seasonal & Gifts,155.8723,9.7637,451.0455,Active,0
15079,2010,6,2133.21,United Kingdom,WHITE HANGING HEART T-LIGHT HOLDER,Seasonal & Gifts,869.8855,6.8078,369.0528,Active,2
15079,2011,3,753.66,United Kingdom,WHITE HANGING HEART T-LIGHT HOLDER,Seasonal & Gifts,541.2573,2.4237,277.0526,Inactive,1
15080,2010,2,546.25,United Kingdom,3D STICKERS TRADITIONAL CHRISTMAS ,Seasonal & Gifts,668.2534,3.3147,334.7823,Active,0
15081,2010,8,1460.92,United Kingdom,HANGING HEART ZINC T-LIGHT HOLDER,Seasonal & Gifts,446.8031,12.2158,187.7886,Active,2
15081,2011,4,393.65,United Kingdom,WHITE HANGING HEART T-LIGHT HOLDER,Seasonal & Gifts,212.0312,5.8059,105.7511,Active,2
15084,2010,2,965.2,United Kingdom,60 CAKE CASES VINTAGE CHRISTMAS,Seasonal & Gifts,1180.7747,2.2294,588.1028,Active,2
15086,2010,2,218.53,United Kingdom,GLASS  BEURRE DISH,Home & Kitchen,267.3381,1.3529,136.6245,Inactive,1
15088,2011,2,1160.07,United Kingdom,CARD CHRISTMAS VILLAGE,Seasonal & Gifts,1249.6941,5.9748,705.9321,Active,0
15089,2011,6,2420.84,United Kingdom,VANILLA INCENSE IN TIN,Home & Kitchen,869.2893,12.0745,418.7101,Active,0
15091,2010,2,565.9,United Kingdom,WHITE HANGING HEART T-LIGHT HOLDER,Seasonal & Gifts,692.2922,0.2941,346.6638,Inactive,1
15091,2011,1,480.71,United Kingdom,WRAP WEDDING DAY,Seasonal & Gifts,1035.6969,0.0,0.0,Active,0
15092,2010,1,318.65,United Kingdom,HANGING METAL HEART LANTERN,Seasonal & Gifts,779.6392,0.0,0.0,Active,0
15092,2011,2,457.81,United Kingdom,20 DOLLY PEGS RETROSPOT,Garden & Outdoor,493.1793,1.375,281.3065,Inactive,1
15093,2009,1,249.64,United Kingdom,WORLD WAR 2 GLIDERS ASSTD DESIGNS,Garden & Outdoor,105.3768,0.0,0.0,Active,0
15093,2010,17,9479.45,United Kingdom,WORLD WAR 2 GLIDERS ASSTD DESIGNS,Garden & Outdoor,1364.3128,15.3898,563.9473,Active,2
15093,2011,5,3973.29,United Kingdom,WORLD WAR 2 GLIDERS ASSTD DESIGNS,Garden & Outdoor,1712.1026,4.8493,831.5687,Active,2
15094,2010,2,83.0,United Kingdom,WOODEN FRAME ANTIQUE WHITE ,Home & Kitchen,101.5378,2.0495,54.6755,Active,2
15095,2010,6,1771.04,United Kingdom,"KEY FOB , SHED",Seasonal & Gifts,722.1989,5.6985,306.5266,Active,2
15095,2011,4,1370.6,United Kingdom,MINI PAINT SET VINTAGE ,Decorations & Craft,738.2446,5.4429,364.9425,Active,0
15097,2010,2,660.27,United Kingdom,SET OF 12 ROSE BOTANICAL T-LIGHTS,Home & Kitchen,807.7395,0.6605,403.7251,Inactive,1
15097,2011,1,248.08,United Kingdom,RETROSPOT CIGAR BOX MATCHES ,Home & Kitchen,534.4921,0.0,0.0,Active,0
15098,2011,3,39916.5,United Kingdom,PICNIC BASKET WICKER 60 PIECES,Home & Kitchen,28666.9,1.543,14568.1033,Inactive,1
15100,2010,6,2018.7,United Kingdom,VICTORIAN SEWING BOX LARGE,Home & Kitchen,823.1904,5.579,349.2834,Active,2
15100,2011,1,175.2,United Kingdom,VICTORIAN SEWING BOX LARGE,Home & Kitchen,377.471,0.0,0.0,Inactive,1
15101,2010,5,1262.69,United Kingdom,GREEN POP ART MAO CUSHION COVER ,Home & Kitchen,617.8833,6.4185,264.9297,Active,2
15101,2011,1,215.25,United Kingdom,AGED GLASS SILVER T-LIGHT HOLDER,Home & Kitchen,463.7594,0.0,0.0,Active,0
15102,2010,2,554.67,United Kingdom,SET 12 KIDS COLOUR  CHALK STICKS,Seasonal & Gifts,678.554,1.3922,339.8735,Active,1
15103,2011,2,703.36,United Kingdom,WRAP ENGLISH ROSE ,Seasonal & Gifts,757.6999,5.1435,429.7797,Active,0
15104,2011,2,993.54,United Kingdom,WRAP BILLBOARD FONTS DESIGN,Seasonal & Gifts,1070.2984,1.5758,605.2388,Inactive,1
15105,2010,2,795.98,United Kingdom,PACK OF 12 HEARTS DESIGN TISSUES ,Seasonal & Gifts,973.7599,2.2441,485.783,Active,2
15105,2011,7,2298.93,United Kingdom,FELTCRAFT PRINCESS OLIVIA DOLL,Decorations & Craft,707.5828,13.442,338.811,Active,0
15106,2011,5,1422.52,United Kingdom,WOODEN HEART CHRISTMAS SCANDINAVIAN,Seasonal & Gifts,612.9681,5.8518,298.3415,Active,2
15107,2010,5,681.9,United Kingdom,MULTI COLOUR SILVER T-LIGHT HOLDER,Home & Kitchen,333.6802,11.8372,143.5182,Active,0
15107,2011,4,142.45,United Kingdom,MULTI COLOUR SILVER T-LIGHT HOLDER,Home & Kitchen,76.7277,0.3233,39.1061,Inactive,1
15108,2011,3,1159.25,European Community,RED ROCKING HORSE HAND PAINTED,Decorations & Craft,832.5406,3.5196,425.0579,Active,1
15109,2009,1,231.2,United Kingdom,ASSORTED WHITE EMBOSSED CHINA MUGS,Home & Kitchen,97.593,0.0,0.0,Active,0
15109,2010,1,266.95,United Kingdom,GRAND CHOCOLATECANDLE,Home & Kitchen,653.1451,0.0,0.0,Inactive,1
15109,2011,1,484.95,United Kingdom,BATHROOM METAL SIGN,Home & Kitchen,1044.8321,0.0,0.0,Inactive,1
15110,2010,2,509.75,United Kingdom,HOME BUILDING BLOCK WORD,Toys & Games,623.6013,3.7688,312.7123,Active,0
15110,2011,4,996.1,United Kingdom,GLASS JAR ENGLISH CONFECTIONERY,Home & Kitchen,536.5281,4.1278,265.5851,Active,2
15111,2010,3,1163.39,United Kingdom,COLOUR GLASS T-LIGHT HOLDER HANGING,Home & Kitchen,948.82,3.9505,426.5687,Active,2
15111,2011,2,1278.98,United Kingdom,GARDENERS KNEELING PAD KEEP CALM ,Stationery & Office,1377.7908,5.8448,777.8317,Active,0
15113,2011,3,3509.04,United Kingdom,WORLD WAR 2 GLIDERS ASSTD DESIGNS,Garden & Outdoor,2520.0932,10.2874,1282.5281,Active,0
15114,2010,2,639.56,United Kingdom,WORLD WAR 2 GLIDERS ASSTD DESIGNS,Garden & Outdoor,782.404,5.6714,391.2027,Active,0
15114,2011,10,2760.56,United Kingdom,10 COLOUR SPACEBOY PEN,Stationery & Office,594.7668,10.274,281.8896,Active,2
15115,2009,1,191.74,United Kingdom,ZINC METAL HEART DECORATION,Seasonal & Gifts,80.9363,0.0,0.0,Active,0
15115,2011,1,340.11,United Kingdom,12 PENCILS TALL TUBE SKULLS,Stationery & Office,732.7721,0.0,0.0,Active,0
15116,2011,4,1352.75,United Kingdom,60 CAKE CASES VINTAGE CHRISTMAS,Seasonal & Gifts,728.6301,5.877,360.2068,Active,2
15117,2010,3,934.19,United Kingdom,SMALL CHINESE STYLE SCISSOR,Stationery & Office,761.8926,3.3546,342.9305,Active,2
15117,2011,5,1551.78,United Kingdom,SMALL CHINESE STYLE SCISSOR,Stationery & Office,668.6667,6.9596,325.3627,Active,2
15121,2011,2,457.72,United Kingdom,10 COLOUR SPACEBOY PEN,Stationery & Office,493.0823,2.2305,281.2521,Active,2
15122,2010,8,2853.49,United Kingdom,JUMBO SHOPPER VINTAGE RED PAISLEY,Stationery & Office,872.7021,8.8908,366.2731,Active,2
15122,2011,3,1633.78,United Kingdom,JUMBO BAG RED RETROSPOT,Garden & Outdoor,1173.3345,3.1882,598.2203,Active,2
15123,2010,3,2456.86,United Kingdom,72 CAKE CASES VINTAGE CHRISTMAS,Seasonal & Gifts,2003.7285,3.4244,898.5733,Active,2
15123,2011,2,2199.31,United Kingdom,BUBBLEGUM RING ASSORTED,Toys & Games,2369.2232,2.9935,1334.3146,Active,2
15124,2010,2,266.63,United Kingdom,HANGING WOOD AND FELT FLOWER,Decorations & Craft,326.1811,1.9738,165.7084,Active,2
15124,2011,2,184.19,United Kingdom,WOODEN HEART CHRISTMAS SCANDINAVIAN,Seasonal & Gifts,198.4201,3.1168,115.8606,Active,2
15125,2010,9,5496.39,United Kingdom,GARDENERS KNEELING PAD,Stationery & Office,1494.2208,7.305,624.6894,Active,2
15125,2011,15,11528.48,United Kingdom,JUMBO BAG APPLES,Seasonal & Gifts,1655.8855,16.6375,778.4546,Active,2
15126,2010,2,449.49,United Kingdom,EASTER DECORATION NATURAL CHICK,Seasonal & Gifts,549.8823,1.6178,276.2758,Inactive,1
15127,2010,1,304.97,United Kingdom,WRAP GREEN PEARS ,Seasonal & Gifts,746.1684,0.0,0.0,Active,1
15127,2011,1,406.53,United Kingdom,SET OF 3 WOODEN HEART DECORATIONS,Seasonal & Gifts,875.875,0.0,0.0,Active,0
15128,2010,1,312.68,United Kingdom,FUNKY DIVA PEN,Stationery & Office,765.0324,0.0,0.0,Active,0
15128,2011,4,1471.0,United Kingdom,PENS ASSORTED FUNNY FACE,Stationery & Office,792.3229,5.4683,391.5793,Active,2
15129,2010,12,3412.78,United Kingdom,BAG 125g SWIRLY MARBLES,Toys & Games,695.8357,13.8447,289.2877,Active,2
15129,2011,11,3447.4,United Kingdom,CHOCOLATE HOT WATER BOTTLE,Home & Kitchen,675.225,11.4778,319.2977,Active,2
15132,2011,5,977.93,United Kingdom,SET 20 NAPKINS FAIRY CAKES DESIGN ,Garden & Outdoor,421.393,5.9578,205.4019,Active,2
15133,2010,2,824.48,United Kingdom,PAPER CHAIN KIT 50'S CHRISTMAS ,Seasonal & Gifts,1008.6253,3.3686,503.0157,Active,0
15133,2011,3,982.42,United Kingdom,BLACK ENCHANTED FOREST PLACEMAT,Home & Kitchen,705.5462,3.1139,360.5302,Active,2
15134,2010,2,208.3,United Kingdom,MINI PAINT SET VINTAGE ,Decorations & Craft,254.8232,5.6305,130.4388,Active,0
15134,2011,8,1387.99,United Kingdom,MINI PAINT SET VINTAGE ,Decorations & Craft,373.8058,9.9771,178.4413,Active,2
15135,2010,1,166.63,United Kingdom,FELTCRAFT BUTTERFLY HEARTS,Seasonal & Gifts,407.6927,0.0,0.0,Inactive,1
15135,2011,1,139.05,United Kingdom,BUTTON BOX ,Home & Kitchen,299.5853,0.0,0.0,Inactive,1
15136,2011,4,1286.7,United Kingdom,BLUE STRIPE CERAMIC DRAWER KNOB,Seasonal & Gifts,693.0536,9.9348,342.6833,Active,0
15137,2010,2,823.4,United Kingdom,72 SWEETHEART FAIRY CAKE CASES,Seasonal & Gifts,1007.3041,1.6997,502.3626,Active,1
15139,2011,2,178.96,United Kingdom,SET/6 COLLAGE PAPER CUPS,Home & Kitchen,192.786,1.2633,112.6982,Inactive,1
15140,2010,1,889.44,United Kingdom,SET OF THREE VINTAGE GIFT WRAPS,Seasonal & Gifts,2176.1879,0.0,0.0,Active,0
15140,2011,7,2354.25,United Kingdom,COLOUR GLASS T-LIGHT HOLDER HANGING,Home & Kitchen,724.6095,8.076,346.9486,Active,2
15141,2010,7,1388.47,United Kingdom,CACTI T-LIGHT CANDLES,Home & Kitchen,485.3089,7.3711,204.8818,Active,2
15142,2010,5,2121.18,United Kingdom,PACK OF 12 BLUE PAISLEY TISSUES ,Seasonal & Gifts,1037.9759,8.785,444.3933,Active,0
15142,2011,1,498.74,United Kingdom,PACK OF 12 RED RETROSPOT TISSUES ,Garden & Outdoor,1074.5428,0.0,0.0,Active,0
15143,2010,1,304.18,United Kingdom,PACK OF 12 BLUE PAISLEY TISSUES ,Seasonal & Gifts,744.2355,0.0,0.0,Active,0
15143,2011,1,259.45,United Kingdom,BOX OF 24 COCKTAIL PARASOLS,Home & Kitchen,558.9889,0.0,0.0,Inactive,1
15144,2009,1,370.2,United Kingdom,CAT BOWL ,Seasonal & Gifts,156.267,0.0,0.0,Active,0
15144,2010,11,5209.67,United Kingdom,STRIPES DESIGN MONKEY DOLL,Garden & Outdoor,1158.7702,11.2385,482.3259,Active,2
15144,2011,17,6580.44,United Kingdom,JUMBO BAG APPLES,Seasonal & Gifts,833.9798,16.8169,391.5524,Active,2
15145,2011,4,1194.73,United Kingdom,12 PENCILS TALL TUBE RED RETROSPOT,Stationery & Office,643.5159,5.0837,318.283,Active,2
15146,2011,2,1327.16,United Kingdom,10 COLOUR SPACEBOY PEN,Stationery & Office,1429.6931,1.8217,806.964,Active,1
15149,2010,3,1003.81,United Kingdom,72 SWEETHEART FAIRY CAKE CASES,Seasonal & Gifts,818.672,2.1273,368.3357,Inactive,1
15149,2011,1,520.8000000000001,United Kingdom,VICTORIAN GLASS HANGING T-LIGHT,Home & Kitchen,1122.0714,0.0,0.0,Active,0
15150,2010,3,3686.61,United Kingdom,JACOBS LADDER SMALL,Seasonal & Gifts,3006.6694,4.2839,1347.3258,Active,0
15150,2011,10,5291.33,United Kingdom,BOTANICAL LILY GIFT WRAP,Seasonal & Gifts,1140.025,11.3203,539.9291,Active,2
15151,2010,2,2085.61,United Kingdom,60 CAKE CASES VINTAGE CHRISTMAS,Seasonal & Gifts,2551.4252,3.262,1265.5652,Active,0
15152,2010,1,518.14,United Kingdom,SET 12 KIDS COLOUR  CHALK STICKS,Seasonal & Gifts,1267.7303,0.0,0.0,Inactive,1
15152,2011,13,4745.69,United Kingdom,PACK OF 72 RETROSPOT CAKE CASES,Garden & Outdoor,786.5124,19.3961,370.7094,Active,2
15154,2010,2,1089.44,United Kingdom,BROWN VINTAGE VICTORIAN EARRINGS,Stationery & Office,1332.7634,2.1174,663.2252,Active,0
15154,2011,1,254.28,United Kingdom,CHARLIE+LOLA MY ROOM DOOR SIGN,Garden & Outdoor,547.8501,0.0,0.0,Active,0
15156,2011,3,961.49,United Kingdom,FANCY FONTS BIRTHDAY WRAP,Seasonal & Gifts,690.515,12.4973,352.8926,Active,0
15157,2009,1,448.2,United Kingdom,CLASSICAL ROSE CANDLESTAND,Home & Kitchen,189.1919,0.0,0.0,Active,0
15157,2010,2,1355.3,United Kingdom,PRICE'S CANDLE PEACH,Home & Kitchen,1658.0025,2.857,823.979,Active,2
15157,2011,2,850.61,United Kingdom,BLACK CHAMPAGNE GLASS,Seasonal & Gifts,916.326,3.7147,518.8153,Active,0
15158,2010,1,204.62,United Kingdom,HYACINTH BULB T-LIGHT CANDLES,Home & Kitchen,500.6426,0.0,0.0,Active,0
15158,2011,1,401.4,United Kingdom,CHICK GREY HOT WATER BOTTLE,Home & Kitchen,864.8223,0.0,0.0,Active,0
